 1.00000000e-12  9.04061831e+00  3.95515608e-01  3.96297127e-01  3.96448644e-01  3.86432742e-01  3.76772098e-01  3.79259316e-01  3.79405446e-01  4.73858900e-01  1.93250830e-01 
 1.02386522e-12  2.11656981e+00  3.98671295e-01  3.99481362e-01  3.99638102e-01  3.89465768e-01  3.79748974e-01  3.82299703e-01  3.82444323e-01  4.75816793e-01  1.93250830e-01 
 1.07159566e-12  1.45524738e+00  4.04570032e-01  4.05452849e-01  4.05615280e-01  3.95117113e-01  3.85445124e-01  3.88106789e-01  3.88239867e-01  4.79980599e-01  1.93250830e-01 
 1.14212185e-12  1.01270843e+00  4.11100954e-01  4.12104169e-01  4.12268142e-01  4.01313370e-01  3.91882541e-01  3.94691681e-01  3.94824657e-01  4.84788201e-01  1.93250830e-01 
 1.22025535e-12  7.63776846e-01  4.15378232e-01  4.16510264e-01  4.16674212e-01  4.05291491e-01  3.96220589e-01  3.99184617e-01  3.99347575e-01  4.87616660e-01  1.93250830e-01 
 1.35926118e-12  5.18677407e-01  4.18463928e-01  4.19793733e-01  4.19969416e-01  4.07953901e-01  3.99717896e-01  4.02898072e-01  4.03096825e-01  4.89138534e-01  1.93250830e-01 
 1.57507005e-12  3.30450554e-01  4.17868422e-01  4.19411956e-01  4.19630164e-01  4.06947318e-01  3.99882931e-01  4.03286664e-01  4.03496385e-01  4.87197217e-01  1.93250831e-01 
 1.90712524e-12  2.01870093e-01  4.13847253e-01  4.15578483e-01  4.15863173e-01  4.02998527e-01  3.96904389e-01  4.00445986e-01  4.00613397e-01  4.82592184e-01  1.93250831e-01 
 2.54096505e-12  1.04178219e-01  4.06935970e-01  4.08775755e-01  4.09103239e-01  3.97617767e-01  3.91351313e-01  3.94776926e-01  3.94862572e-01  4.76446312e-01  1.93250831e-01 
 3.47548639e-12  5.89625474e-02  4.00434274e-01  4.01948610e-01  4.02209713e-01  3.93624135e-01  3.85979176e-01  3.88812729e-01  3.88873918e-01  4.72213076e-01  1.93250832e-01 
 4.89851421e-12  3.35719048e-02  3.94836582e-01  3.95225368e-01  3.95289818e-01  3.89909595e-01  3.81042909e-01  3.82758999e-01  3.82782865e-01  4.68968414e-01  1.93250833e-01 
 6.43050582e-12  2.71319473e-02  3.91904105e-01  3.91057905e-01  3.90922829e-01  3.87389522e-01  3.78179323e-01  3.78961610e-01  3.78933800e-01  4.67003877e-01  1.93250834e-01 
 8.78282884e-12  1.89455356e-02  3.89885444e-01  3.87868686e-01  3.87561450e-01  3.85360351e-01  3.76043826e-01  3.76060401e-01  3.76076984e-01  4.64937250e-01  1.93250836e-01 
 1.27937870e-11  1.66074441e-02  3.88656758e-01  3.86186492e-01  3.85774600e-01  3.84210879e-01  3.74983559e-01  3.74592577e-01  3.74707421e-01  4.62721383e-01  1.93250838e-01 
 1.81605282e-11  1.22378449e-02  3.88107133e-01  3.86310888e-01  3.85806199e-01  3.84104483e-01  3.74983111e-01  3.74687041e-01  3.74975242e-01  4.60377757e-01  1.93250842e-01 
 2.51111597e-11  1.29977232e-02  3.87768280e-01  3.87258258e-01  3.86589149e-01  3.84434368e-01  3.75445537e-01  3.75437354e-01  3.75938241e-01  4.57691402e-01  1.93250847e-01 
 3.40546175e-11  1.02676159e-02  3.87537871e-01  3.88717917e-01  3.87770549e-01  3.84970497e-01  3.76145278e-01  3.76530519e-01  3.77314645e-01  4.54200927e-01  1.93250853e-01 
