 1.00000000e-12  9.04058396e+00  3.95516773e-01  3.96298138e-01  3.96449741e-01  3.86434004e-01  3.76773538e-01  3.79260748e-01  3.79406888e-01  4.73859544e-01  4.27765301e-01 
 1.02386442e-12  2.11654554e+00  3.98672388e-01  3.99482295e-01  3.99639124e-01  3.89466963e-01  3.79750352e-01  3.82301070e-01  3.82445700e-01  4.75817383e-01  4.27765301e-01 
 1.07159326e-12  1.45523196e+00  4.04571021e-01  4.05453670e-01  4.05616193e-01  3.95118218e-01  3.85446414e-01  3.88108064e-01  3.88241153e-01  4.79981103e-01  4.27765301e-01 
 1.14211777e-12  1.01268608e+00  4.11101991e-01  4.12105025e-01  4.12269095e-01  4.01314537e-01  3.91883893e-01  3.94693014e-01  3.94826001e-01  4.84788737e-01  4.27765301e-01 
 1.22024920e-12  7.63750335e-01  4.15379406e-01  4.16511244e-01  4.16675296e-01  4.05292809e-01  3.96222088e-01  3.99186094e-01  3.99349062e-01  4.87617307e-01  4.27765301e-01 
 1.35925052e-12  5.18646839e-01  4.18465411e-01  4.19795001e-01  4.19970796e-01  4.07955552e-01  3.99719717e-01  4.02899869e-01  4.03098636e-01  4.89139437e-01  4.27765301e-01 
 1.57505403e-12  3.30413492e-01  4.17870368e-01  4.19413663e-01  4.19631999e-01  4.06949448e-01  3.99885257e-01  4.03288970e-01  4.03498712e-01  4.87198485e-01  4.27765300e-01 
 1.90709965e-12  2.01828520e-01  4.13849681e-01  4.15580641e-01  4.15865484e-01  4.03001128e-01  3.96907279e-01  4.00448869e-01  4.00616308e-01  4.82593795e-01  4.27765300e-01 
 2.54092468e-12  1.04133211e-01  4.06938931e-01  4.08778413e-01  4.09106104e-01  3.97620885e-01  3.91354914e-01  3.94780553e-01  3.94866221e-01  4.76448235e-01  4.27765299e-01 
 3.47542603e-12  5.89195566e-02  4.00437770e-01  4.01951790e-01  4.02213172e-01  3.93627886e-01  3.85983547e-01  3.88817150e-01  3.88878341e-01  4.72215311e-01  4.27765298e-01 
 4.89852697e-12  3.35326618e-02  3.94840430e-01  3.95228795e-01  3.95293613e-01  3.89913988e-01  3.81047923e-01  3.82763982e-01  3.82787834e-01  4.68970898e-01  4.27765297e-01 
 6.43054060e-12  2.70980133e-02  3.91908670e-01  3.91061956e-01  3.90927338e-01  3.87394710e-01  3.78185167e-01  3.78967439e-01  3.78939612e-01  4.67006788e-01  4.27765295e-01 
 8.78300080e-12  1.89157887e-02  3.89890955e-01  3.87873519e-01  3.87566866e-01  3.85366601e-01  3.76050816e-01  3.76067363e-01  3.76083931e-01  4.64940676e-01  4.27765293e-01 
 1.27909563e-11  1.65852254e-02  3.88664492e-01  3.86193488e-01  3.85782396e-01  3.84219343e-01  3.74992898e-01  3.74602053e-01  3.74716784e-01  4.62727248e-01  4.27765289e-01 
 1.81571987e-11  1.22176130e-02  3.88116474e-01  3.86318768e-01  3.85815015e-01  3.84114498e-01  3.74994401e-01  3.74698078e-01  3.74986124e-01  4.60384686e-01  4.27765283e-01 
