 1.00000000e-12  1.76336470e-02  3.95514738e-01  3.96296372e-01  3.96447823e-01  3.86431800e-01  3.76771021e-01  3.79258246e-01  3.79404369e-01  4.73858418e-01 
 1.02386581e-12  1.76336470e-02  3.98670478e-01  3.99480663e-01  3.99637338e-01  3.89464874e-01  3.79747943e-01  3.82298681e-01  3.82443294e-01  4.75816352e-01 
 1.07159744e-12  1.76336470e-02  4.04569292e-01  4.05452234e-01  4.05614597e-01  3.95116286e-01  3.85444158e-01  3.88105835e-01  3.88238905e-01  4.79980221e-01 
 1.14212488e-12  1.76336470e-02  4.11100178e-01  4.12103528e-01  4.12267428e-01  4.01312497e-01  3.91881529e-01  3.94690683e-01  3.94823651e-01  4.84787799e-01 
 1.22025993e-12  1.76336470e-02  4.15377353e-01  4.16509531e-01  4.16673401e-01  4.05290505e-01  3.96219467e-01  3.99183512e-01  3.99346462e-01  4.87616176e-01 
 1.35926912e-12  1.76336470e-02  4.18462819e-01  4.19792785e-01  4.19968383e-01  4.07952667e-01  3.99716533e-01  4.02896728e-01  4.03095471e-01  4.89137858e-01 
 1.57508198e-12  1.76336470e-02  4.17866968e-01  4.19410681e-01  4.19628793e-01  4.06945727e-01  3.99881193e-01  4.03284941e-01  4.03494647e-01  4.87196270e-01 
 1.90714430e-12  1.76336470e-02  4.13845442e-01  4.15576874e-01  4.15861449e-01  4.02996586e-01  3.96902233e-01  4.00443834e-01  4.00611225e-01  4.82590981e-01 
 2.54099512e-12  1.76336470e-02  4.06933765e-01  4.08773774e-01  4.09101105e-01  3.97615444e-01  3.91348629e-01  3.94774224e-01  3.94859853e-01  4.76444880e-01 
 3.47553136e-12  1.76336470e-02  4.00431673e-01  4.01946245e-01  4.02207138e-01  3.93621345e-01  3.85975923e-01  3.88809440e-01  3.88870627e-01  4.72211413e-01 
 4.89850639e-12  1.76336470e-02  3.94833715e-01  3.95222813e-01  3.95286989e-01  3.89906323e-01  3.81039174e-01  3.82755286e-01  3.82779163e-01  4.68966564e-01 
 6.43048097e-12  1.76336470e-02  3.91900710e-01  3.91054888e-01  3.90919471e-01  3.87385660e-01  3.78174970e-01  3.78957269e-01  3.78929472e-01  4.67001711e-01 
 8.78269890e-12  1.76336470e-02  3.89881356e-01  3.87865099e-01  3.87557430e-01  3.85355711e-01  3.76038632e-01  3.76055228e-01  3.76071823e-01  4.64934707e-01 
 1.27958514e-11  1.76336470e-02  3.88651091e-01  3.86181361e-01  3.85768881e-01  3.84204672e-01  3.74976704e-01  3.74585623e-01  3.74700550e-01  4.62717087e-01 
 1.81630523e-11  1.76336470e-02  3.88100507e-01  3.86305314e-01  3.85799959e-01  3.84097387e-01  3.74975110e-01  3.74679227e-01  3.74967546e-01  4.60372782e-01 
 2.51138575e-11  1.76336470e-02  3.87760338e-01  3.87251625e-01  3.86581762e-01  3.84425952e-01  3.75435988e-01  3.75428070e-01  3.75929098e-01  4.57685663e-01 
 3.40618284e-11  1.76336470e-02  3.87528414e-01  3.88710685e-01  3.87762348e-01  3.84960796e-01  3.76134476e-01  3.76520208e-01  3.77304637e-01  4.54192732e-01 
 4.41274497e-11  1.76336470e-02  3.87403431e-01  3.90456620e-01  3.89114356e-01  3.85611558e-01  3.77051247e-01  3.77864548e-01  3.78948669e-01  4.50416297e-01 
 5.97374601e-11  1.76336470e-02  3.87354709e-01  3.93257506e-01  3.91249743e-01  3.86672609e-01  3.78541321e-01  3.80018186e-01  3.81567834e-01  4.44501617e-01 
 7.73832887e-11  1.76336470e-02  3.87897016e-01  3.96525611e-01  3.93745240e-01  3.87984528e-01  3.80380096e-01  3.82576107e-01  3.84621768e-01  4.38057049e-01 
 1.00000000e-10  1.76336470e-02  3.89578611e-01  4.00841919e-01  3.97060542e-01  3.89800538e-01  3.82838195e-01  3.85965624e-01  3.88625058e-01  4.30069407e-01 
