run,VVin,idd,power,avg_power
run_0,0.0,"[2.860e-05, 6.798e-03, 7.721e-03, …]","[5.148e-05, 1.224e-02, 1.390e-02, …]",4.801e-04
run_1,0.1,"[2.825e-05, 6.797e-03, 7.721e-03, …]","[5.085e-05, 1.224e-02, 1.390e-02, …]",4.961e-04
run_2,0.2,"[3.575e-05, 6.803e-03, 7.725e-03, …]","[6.435e-05, 1.224e-02, 1.390e-02, …]",4.997e-04
run_3,0.30000000000000004,"[2.851e-05, 6.802e-03, 7.726e-03, …]","[5.132e-05, 1.224e-02, 1.391e-02, …]",5.072e-04
run_4,0.4,"[3.103e-05, 6.801e-03, 7.723e-03, …]","[5.585e-05, 1.224e-02, 1.390e-02, …]",5.024e-04
