run,VVin,idd,power,avg_power
run_0,0.5,"[8.901e-05, 6.681e-03, 7.509e-03, …]","[1.602e-04, 1.203e-02, 1.352e-02, …]",5.079e-04
run_1,0.6,"[3.675e-05, 6.660e-03, 7.499e-03, …]","[6.615e-05, 1.199e-02, 1.350e-02, …]",4.997e-04
run_2,0.7,"[3.354e-05, 6.656e-03, 7.495e-03, …]","[6.037e-05, 1.198e-02, 1.349e-02, …]",4.960e-04
run_3,0.7999999999999999,"[9.739e-05, 6.687e-03, 7.514e-03, …]","[1.753e-04, 1.204e-02, 1.353e-02, …]",5.012e-04
run_4,0.8999999999999999,"[2.733e-05, 6.656e-03, 7.496e-03, …]","[4.920e-05, 1.198e-02, 1.349e-02, …]",4.970e-04
run_5,0.9,"[2.733e-05, 6.656e-03, 7.496e-03, …]","[4.920e-05, 1.198e-02, 1.349e-02, …]",4.970e-04
