VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.12941176,162,1.12941176,1,0.0070588300000000714,0.003922488888899123
1.13117647,162,1.13647059,163,0.00705881999999991,0.003921066666653816
1.13294118,162,1.14352941,164,0.0070588300000000714,0.003922488888899123
1.13470588,162,1.15058824,165,0.00705881999999991,0.003921066666653816
1.13647059,163,1.15764706,166,0.007058820000000132,0.003921066666685347
1.13823529,163,1.16470588,167,,
1.14,163,,,,
1.14176471,163,,,,
1.14352941,164,,,,
1.14529412,164,,,,
1.14705882,164,,,,
1.14882353,164,,,,
1.15058824,165,,,,
1.15235294,165,,,,
1.15411765,165,,,,
1.15588235,165,,,,
1.15764706,166,,,,
1.15941176,166,,,,
1.16117647,166,,,,
1.16294118,166,,,,
1.16470588,167,,,,
