VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.494117647,70,0.494117647,1,0.0017647060000000048,-0.7490195911111104
0.495882353,71,0.495882353,71,0.005294117999999959,-0.24705877333333925
0.497647059,71,0.501176471,72,0.008823529000000052,0.25490190222222964
0.499411765,71,0.51,73,0.005294118000000014,-0.24705877333333137
0.501176471,72,0.515294118,74,0.007058822999999936,0.003921493333324255
0.502941176,72,0.522352941,75,,
0.504705882,72,,,,
0.506470588,72,,,,
0.508235294,72,,,,
0.51,73,,,,
0.511764706,73,,,,
0.513529412,73,,,,
0.515294118,74,,,,
0.517058823,74,,,,
0.518823529,74,,,,
0.520588235,74,,,,
0.522352941,75,,,,
0.524117647,75,,,,
0.525882353,75,,,,
0.527647059,75,,,,
0.529411765,75,,,,
