VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.282352941,40,0.282352941,1,0.003529411999999954,-0.49803918222222876
0.284117647,40,0.285882353,41,0.007058823000000047,0.00392149333334002
0.285882353,41,0.292941176,42,0.007058823999999964,0.003921635555550251
0.287647059,41,0.3,43,0.007058824000000019,0.003921635555558245
0.289411765,41,0.307058824,44,0.007058822999999992,0.003921493333332249
0.291176471,41,0.314117647,45,,
0.292941176,42,,,,
0.294705882,42,,,,
0.296470588,42,,,,
0.298235294,42,,,,
0.3,43,,,,
0.301764706,43,,,,
0.303529412,43,,,,
0.305294118,43,,,,
0.307058824,44,,,,
0.308823529,44,,,,
0.310588235,44,,,,
0.312352941,44,,,,
0.314117647,45,,,,
0.315882353,45,,,,
0.317647059,45,,,,
