VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.317647059,45,0.317647059,1,0.0035294120000000095,-0.4980391822222209
0.319411765,45,0.321176471,46,0.007058822999999992,0.003921493333332249
0.321176471,46,0.328235294,47,0.007058823999999964,0.003921635555550251
0.322941176,46,0.335294118,48,0.007058823000000047,0.00392149333334002
0.324705882,46,0.342352941,49,0.007058823999999964,0.003921635555550251
0.326470588,46,0.349411765,50,,
0.328235294,47,,,,
0.33,47,,,,
0.331764706,47,,,,
0.333529412,47,,,,
0.335294118,48,,,,
0.337058823,48,,,,
0.338823529,48,,,,
0.340588235,48,,,,
0.342352941,49,,,,
0.344117647,49,,,,
0.345882353,49,,,,
0.347647059,49,,,,
0.349411765,50,,,,
0.351176471,50,,,,
0.352941176,50,,,,
