VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.741176471,106,0.741176471,1,0.005294117000000043,-0.24705891555554949
0.742941176,106,0.746470588,107,0.007058824000000019,0.003921635555558245
0.744705882,106,0.753529412,108,0.007058822999999936,0.003921493333324255
0.746470588,107,0.760588235,109,0.007058824000000019,0.003921635555558245
0.748235294,107,0.767647059,110,0.007058823000000047,0.00392149333334002
0.75,107,0.774705882,111,,
0.751764706,107,,,,
0.753529412,108,,,,
0.755294118,108,,,,
0.757058823,108,,,,
0.758823529,108,,,,
0.760588235,109,,,,
0.762352941,109,,,,
0.764117647,109,,,,
0.765882353,109,,,,
0.767647059,110,,,,
0.769411765,110,,,,
0.771176471,110,,,,
0.772941176,110,,,,
0.774705882,111,,,,
0.776470588,111,,,,
