VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.72941176,248,1.72941176,1,0.0035294200000000053,-0.49803804444444366
1.73117647,248,1.73294118,249,0.00705881999999991,0.003921066666653816
1.73294118,249,1.74,250,0.00705881999999991,0.003921066666653816
1.73470588,249,1.74705882,251,0.005294120000000069,-0.24705848888887916
1.73647059,249,1.75235294,252,0.007058820000000132,0.003921066666685347
1.73823529,249,1.75941176,253,,
1.74,250,,,,
1.74176471,250,,,,
1.74352941,250,,,,
1.74529412,250,,,,
1.74705882,251,,,,
1.74882353,251,,,,
1.75058824,251,,,,
1.75235294,252,,,,
1.75411765,252,,,,
1.75588235,252,,,,
1.75764706,252,,,,
1.75941176,253,,,,
1.76117647,253,,,,
1.76294118,253,,,,
1.76470588,253,,,,
