VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.16470588,167,1.16470588,1,0.007058829999999849,0.00392248888886737
1.16647059,167,1.17176471,168,0.007058820000000132,0.003921066666685347
1.16823529,167,1.17882353,169,0.00705881999999991,0.003921066666653816
1.17,167,1.18588235,170,0.0070588300000000714,0.003922488888899123
1.17176471,168,1.19294118,171,0.00705881999999991,0.003921066666653816
1.17352941,168,1.2,172,,
1.17529412,168,,,,
1.17705882,168,,,,
1.17882353,169,,,,
1.18058824,169,,,,
1.18235294,169,,,,
1.18411765,169,,,,
1.18588235,170,,,,
1.18764706,170,,,,
1.18941176,170,,,,
1.19117647,170,,,,
1.19294118,171,,,,
1.19470588,171,,,,
1.19647059,171,,,,
1.19823529,171,,,,
1.2,172,,,,
