VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.635294118,91,0.635294118,1,0.007058822999999936,0.003921493333324255
0.637058823,91,0.642352941,92,0.007058824000000019,0.003921635555558245
0.638823529,91,0.649411765,93,0.007058823000000047,0.00392149333334002
0.640588235,91,0.656470588,94,0.007058824000000019,0.003921635555558245
0.642352941,92,0.663529412,95,0.007058822999999936,0.003921493333324255
0.644117647,92,0.670588235,96,,
0.645882353,92,,,,
0.647647059,92,,,,
0.649411765,93,,,,
0.651176471,93,,,,
0.652941176,93,,,,
0.654705882,93,,,,
0.656470588,94,,,,
0.658235294,94,,,,
0.66,94,,,,
0.661764706,94,,,,
0.663529412,95,,,,
0.665294118,95,,,,
0.667058824,95,,,,
0.668823529,95,,,,
0.670588235,96,,,,
