VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.352941176,50,0.352941176,1,0.003529411999999954,-0.49803918222222876
0.354705882,50,0.356470588,51,0.007058824000000019,0.003921635555558245
0.356470588,51,0.363529412,52,0.007058822999999992,0.003921493333332249
0.358235294,51,0.370588235,53,0.007058824000000019,0.003921635555558245
0.36,51,0.377647059,54,0.007058822999999992,0.003921493333332249
0.361764706,51,0.384705882,55,,
0.363529412,52,,,,
0.365294118,52,,,,
0.367058824,52,,,,
0.368823529,52,,,,
0.370588235,53,,,,
0.372352941,53,,,,
0.374117647,53,,,,
0.375882353,53,,,,
0.377647059,54,,,,
0.379411765,54,,,,
0.381176471,54,,,,
0.382941176,54,,,,
0.384705882,55,,,,
0.386470588,55,,,,
0.388235294,55,,,,
