VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.423529412,60,0.423529412,1,0.0017647060000000048,-0.7490195911111104
0.425294118,61,0.425294118,61,0.007058822999999992,0.003921493333332249
0.427058824,61,0.432352941,62,0.007058824000000019,0.003921635555558245
0.428823529,61,0.439411765,63,0.008823528999999997,0.25490190222222164
0.430588235,61,0.448235294,64,0.005294118000000014,-0.24705877333333137
0.432352941,62,0.453529412,65,,
0.434117647,62,,,,
0.435882353,62,,,,
0.437647059,62,,,,
0.439411765,63,,,,
0.441176471,63,,,,
0.442941176,63,,,,
0.444705882,63,,,,
0.446470588,63,,,,
0.448235294,64,,,,
0.45,64,,,,
0.451764706,64,,,,
0.453529412,65,,,,
0.455294118,65,,,,
0.457058824,65,,,,
0.458823529,65,,,,
