VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.34117647,191,1.34117647,1,0.003529410000000066,-0.4980394666666573
1.34294118,191,1.34470588,192,0.0017647100000000027,-0.7490190222222218
1.34470588,192,1.34647059,193,0.005294120000000069,-0.24705848888887916
1.34647059,193,1.35176471,194,0.008823529999999913,0.2549020444444321
1.34823529,193,1.36058824,195,0.0052941099999999075,-0.24705991111112424
1.35,193,1.36588235,196,0.0070588300000000714,0.003922488888899123
1.35176471,194,1.37294118,197,,
1.35352941,194,,,,
1.35529412,194,,,,
1.35705882,194,,,,
1.35882353,194,,,,
1.36058824,195,,,,
1.36235294,195,,,,
1.36411765,195,,,,
1.36588235,196,,,,
1.36764706,196,,,,
1.36941176,196,,,,
1.37117647,196,,,,
1.37294118,197,,,,
1.37470588,197,,,,
1.37647059,197,,,,
