run,time,I,Q7,Q6,Q5,Q4,Q3,Q2,Q1,Q0,Vin,sndr
run_0,"[1.000e-12, 1.028e-12, 1.084e-12, …]","[1.445, 0.845, 0.342, …]","[0.683, 0.680, 0.679, …]","[0.679, 0.676, 0.674, …]","[0.679, 0.676, 0.674, …]","[0.679, 0.676, 0.674, …]","[0.679, 0.676, 0.675, …]","[0.680, 0.677, 0.675, …]","[0.680, 0.677, 0.675, …]","[0.680, 0.677, 0.676, …]","[5.000e-02, 5.000e-02, 5.000e-02, …]",2.615
