 1.00000000e-12  8.22339529e-01  3.95425420e-01  3.96372938e-01  3.96544230e-01  3.86555362e-01  3.76894318e-01  3.79380131e-01  3.79531245e-01  4.73917706e-01 
 1.02385984e-12  8.22339529e-01  3.98579781e-01  3.99557004e-01  3.99733669e-01  3.89588537e-01  3.79871128e-01  3.82420412e-01  3.82570097e-01  4.75876011e-01 
 1.07157953e-12  8.22339529e-01  4.04475318e-01  4.05527507e-01  4.05709970e-01  3.95239284e-01  3.85566337e-01  3.88226386e-01  3.88364660e-01  4.80039835e-01 
 1.14190455e-12  8.22339529e-01  4.10989107e-01  4.12163424e-01  4.12347176e-01  4.01421315e-01  3.91988699e-01  3.94795432e-01  3.94933672e-01  4.84837278e-01 
 1.21990524e-12  8.22339529e-01  4.15266719e-01  4.16570425e-01  4.16753613e-01  4.05400438e-01  3.96327142e-01  3.99288134e-01  3.99456327e-01  4.87667845e-01 
 1.35797865e-12  8.22339529e-01  4.18353457e-01  4.19853672e-01  4.20047246e-01  4.08064340e-01  3.99821429e-01  4.02996914e-01  4.03200892e-01  4.89196533e-01 
 1.57246653e-12  8.22339529e-01  4.17795172e-01  4.19506232e-01  4.19740500e-01  4.07089928e-01  4.00016887e-01  4.03414688e-01  4.03630095e-01  4.87288802e-01 
 1.90210610e-12  8.22339529e-01  4.13818345e-01  4.15713020e-01  4.16012213e-01  4.03170057e-01  3.97075553e-01  4.00610830e-01  4.00784550e-01  4.82715583e-01 
 2.53055116e-12  8.22339529e-01  4.06945379e-01  4.08945980e-01  4.09287316e-01  3.97797067e-01  3.91553624e-01  3.94976724e-01  3.95068041e-01  4.76579930e-01 
 3.45801694e-12  8.22339529e-01  4.00450550e-01  4.02130449e-01  4.02406541e-01  3.93797435e-01  3.86187623e-01  3.89025734e-01  3.89091583e-01  4.72328174e-01 
 4.88210010e-12  8.22339529e-01  3.94808405e-01  3.95362828e-01  3.95441971e-01  3.90061229e-01  3.81212760e-01  3.82931825e-01  3.82961132e-01  4.69053221e-01 
