run,VVin,idd,power,avg_power
run_0,0.5,"[6.326e-05, 3.929e-03, 4.254e-03, …]","[1.139e-04, 7.073e-03, 7.658e-03, …]",4.229e-04
run_1,0.6,"[6.778e-05, 3.935e-03, 4.256e-03, …]","[1.220e-04, 7.082e-03, 7.661e-03, …]",4.202e-04
run_2,0.7,"[6.786e-05, 3.935e-03, 4.256e-03, …]","[1.221e-04, 7.082e-03, 7.661e-03, …]",4.230e-04
run_3,0.7999999999999999,"[6.824e-05, 3.934e-03, 4.256e-03, …]","[1.228e-04, 7.082e-03, 7.661e-03, …]",4.209e-04
run_4,0.8999999999999999,"[6.906e-05, 3.935e-03, 4.256e-03, …]","[1.243e-04, 7.083e-03, 7.661e-03, …]",4.129e-04
run_5,0.9,"[6.906e-05, 3.935e-03, 4.256e-03, …]","[1.243e-04, 7.083e-03, 7.661e-03, …]",4.129e-04
