VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.139411764,19,0.139411764,1,0.0017647060000000048,-0.7490195911111104
0.14117647,20,0.14117647,20,0.007058823999999991,0.003921635555554248
0.142941176,20,0.148235294,21,0.00705882300000002,0.003921493333336024
0.144705882,20,0.155294117,22,0.007058822999999992,0.003921493333332249
0.146470588,20,0.16235294,23,0.007058823999999991,0.003921635555554248
0.148235294,21,0.169411764,24,0.00705882300000002,0.003921493333336024
0.149999999,21,0.176470587,25,0.007058823999999991,0.003921635555554248
0.151764705,21,0.183529411,26,0.007058823999999991,0.003921635555554248
0.153529411,21,0.190588235,27,0.007058822999999992,0.003921493333332249
0.155294117,22,0.197647058,28,0.00705882300000002,0.003921493333336024
0.157058823,22,0.204705881,29,0.007058824999999991,0.0039217777777764695
0.158823529,22,0.211764706,30,0.007058823999999991,0.003921635555554248
0.160588235,22,0.21882353,31,0.00705882300000002,0.003921493333336024
0.16235294,23,0.225882353,32,0.007058822999999992,0.003921493333332249
0.164117646,23,0.232941176,33,0.007058823999999991,0.003921635555554248
0.165882352,23,0.24,34,0.00705882300000002,0.003921493333336024
0.167647058,23,0.247058823,35,0.007058823999999991,0.003921635555554248
0.169411764,24,0.254117647,36,0.007058822999999992,0.003921493333332249
0.17117647,24,0.26117647,37,0.007058824000000019,0.003921635555558245
0.172941176,24,0.268235294,38,0.007058823999999964,0.003921635555550251
0.174705882,24,0.275294118,39,,
0.176470587,25,,,,
0.178235293,25,,,,
0.179999999,25,,,,
0.181764705,25,,,,
0.183529411,26,,,,
0.185294117,26,,,,
0.187058823,26,,,,
0.188823529,26,,,,
0.190588235,27,,,,
0.19235294,27,,,,
0.194117646,27,,,,
0.195882352,27,,,,
0.197647058,28,,,,
0.199411764,28,,,,
0.20117647,28,,,,
0.202941176,28,,,,
0.204705881,29,,,,
0.206470587,29,,,,
0.208235293,29,,,,
0.21,29,,,,
0.211764706,30,,,,
0.213529412,30,,,,
0.215294118,30,,,,
0.217058824,30,,,,
0.21882353,31,,,,
0.220588235,31,,,,
0.222352941,31,,,,
0.224117647,31,,,,
0.225882353,32,,,,
0.227647059,32,,,,
0.229411765,32,,,,
0.231176471,32,,,,
0.232941176,33,,,,
0.234705882,33,,,,
0.236470588,33,,,,
0.238235294,33,,,,
0.24,34,,,,
0.241764706,34,,,,
0.243529412,34,,,,
0.245294118,34,,,,
0.247058823,35,,,,
0.248823529,35,,,,
0.250588235,35,,,,
0.252352941,35,,,,
0.254117647,36,,,,
0.255882353,36,,,,
0.257647059,36,,,,
0.259411765,36,,,,
0.26117647,37,,,,
0.262941176,37,,,,
0.264705882,37,,,,
0.266470588,37,,,,
0.268235294,38,,,,
0.27,38,,,,
0.271764706,38,,,,
0.273529412,38,,,,
0.275294118,39,,,,
0.277058823,39,,,,
0.278823529,39,,,,
