 1.00000000e-12  1.78200000e+00  5.60473276e-01 
 1.02800000e-12  1.78149600e+00  5.55659698e-01 
 1.08400000e-12  1.78048800e+00  5.50730148e-01 
 1.19600000e-12  1.77847200e+00  5.51745441e-01 
 1.42000000e-12  1.77444000e+00  5.55330366e-01 
 1.71403557e-12  1.76914736e+00  5.59331122e-01 
 2.30210670e-12  1.75856208e+00  5.64426444e-01 
 3.26867272e-12  1.74116389e+00  5.67042670e-01 
 4.48541369e-12  1.71926255e+00  5.67494567e-01 
 6.42616376e-12  1.68432905e+00  5.67183267e-01 
 9.46624707e-12  1.62960755e+00  5.66817494e-01 
 1.38164301e-11  1.55130426e+00  5.66120125e-01 
 1.98631362e-11  1.44246355e+00  5.65365439e-01 
 3.19565483e-11  1.22478213e+00  5.63755231e-01 
 5.61433727e-11  7.89419292e-01  5.61539591e-01 
 1.00000000e-10  0.00000000e+00  5.59081320e-01 
 1.04837365e-10  0.00000000e+00  5.59257872e-01 
 1.14512095e-10  0.00000000e+00  5.59663247e-01 
 1.33861554e-10  0.00000000e+00  5.60422676e-01 
 1.72560473e-10  0.00000000e+00  5.62202830e-01 
 2.49958311e-10  0.00000000e+00  5.66604532e-01 
 4.04753986e-10  0.00000000e+00  5.74822486e-01 
 6.61164284e-10  0.00000000e+00  5.86475021e-01 
 9.66112741e-10  0.00000000e+00  6.01166771e-01 
 1.37635304e-09  0.00000000e+00  6.15445469e-01 
 1.92387852e-09  0.00000000e+00  6.12710714e-01 
 2.49705805e-09  0.00000000e+00  5.91614796e-01 
 3.30285113e-09  0.00000000e+00  5.45449483e-01 
 4.18462797e-09  0.00000000e+00  4.91834790e-01 
 5.04305788e-09  0.00000000e+00  4.41136357e-01 
 5.94323785e-09  0.00000000e+00  3.92778564e-01 
 7.02917348e-09  0.00000000e+00  3.35894509e-01 
 8.25084552e-09  0.00000000e+00  2.74351810e-01 
 9.04788138e-09  0.00000000e+00  2.38986214e-01 
 9.81399850e-09  0.00000000e+00  2.07585284e-01 
 1.06653686e-08  0.00000000e+00  1.76262586e-01 
 1.15821632e-08  0.00000000e+00  1.48157158e-01 
 1.27861466e-08  0.00000000e+00  1.19231676e-01 
 1.42806887e-08  0.00000000e+00  9.41460464e-02 
 1.55032695e-08  0.00000000e+00  7.67734650e-02 
 1.63489727e-08  0.00000000e+00  6.57586914e-02 
 1.72594212e-08  0.00000000e+00  5.43473572e-02 
 1.81647961e-08  0.00000000e+00  4.52866596e-02 
 1.94574019e-08  0.00000000e+00  3.46131840e-02 
 2.12503213e-08  0.00000000e+00  2.38197967e-02 
 2.38543186e-08  0.00000000e+00  1.36748263e-02 
 2.68579331e-08  0.00000000e+00  7.17741225e-03 
 2.99789272e-08  0.00000000e+00  3.64577489e-03 
 3.36386287e-08  0.00000000e+00  1.62689421e-03 
 3.75140996e-08  0.00000000e+00  7.10524485e-04 
 4.45123330e-08  0.00000000e+00  1.15005018e-04 
 5.24488193e-08  0.00000000e+00  3.47970805e-05 
 6.77751309e-08  0.00000000e+00 -4.21227080e-07 
 8.84611221e-08  0.00000000e+00  1.63746966e-05 
 1.23805692e-07  0.00000000e+00 -6.89298902e-06 
 1.76494434e-07  0.00000000e+00  1.04682248e-05 
 2.22397056e-07  0.00000000e+00 -7.01439408e-05 
 2.50100000e-07  0.00000000e+00 -2.16863187e-03 
 2.50110000e-07  1.80000000e-01 -7.13821345e-04 
 2.50130000e-07  5.40000000e-01  2.68489923e-03 
 2.50170000e-07  1.26000000e+00  7.40590553e-03 
 2.50200000e-07  1.80000000e+00  8.51767725e-03 
 2.50207602e-07  1.80000000e+00  7.49826969e-03 
 2.50222806e-07  1.80000000e+00  5.13587639e-03 
 2.50253214e-07  1.80000000e+00  1.12663831e-03 
 2.50307599e-07  1.80000000e+00 -2.51826632e-03 
 2.50379352e-07  1.80000000e+00 -4.37029786e-03 
 2.50512576e-07  1.80000000e+00 -5.38575798e-03 
 2.50646571e-07  1.80000000e+00 -4.91453863e-03 
 2.50914561e-07  1.80000000e+00 -2.35564668e-03 
 2.51219758e-07  1.80000000e+00  6.88392360e-04 
 2.51626134e-07  1.80000000e+00  8.82018763e-04 
 2.52070997e-07  1.80000000e+00 -4.71426576e-04 
 2.52664213e-07  1.80000000e+00 -9.73230019e-04 
 2.53393111e-07  1.80000000e+00 -6.59800634e-04 
 2.53917433e-07  1.80000000e+00 -1.33258886e-04 
 2.54542555e-07  1.80000000e+00  1.14081965e-03 
 2.55132456e-07  1.80000000e+00  6.89923300e-04 
 2.55786359e-07  1.80000000e+00  2.49046144e-04 
 2.56552808e-07  1.80000000e+00  3.03865735e-05 
 2.57690242e-07  1.80000000e+00 -4.93673495e-04 
 2.58979805e-07  1.80000000e+00 -8.59577492e-04 
 2.60811779e-07  1.80000000e+00 -1.43478679e-03 
 2.63526535e-07  1.80000000e+00 -1.88649256e-03 
 2.68956047e-07  1.80000000e+00 -2.18308672e-03 
 2.74740407e-07  1.80000000e+00 -1.03315606e-03 
 2.81015323e-07  1.80000000e+00 -1.15694960e-04 
 2.87717504e-07  1.80000000e+00  6.73190037e-06 
 2.94217425e-07  1.80000000e+00  2.16542893e-05 
 3.07217269e-07  1.80000000e+00  4.24017072e-05 
 3.27934683e-07  1.80000000e+00  6.16196759e-06 
 3.68575367e-07  1.80000000e+00  3.00918450e-05 
 4.49856734e-07  1.80000000e+00 -4.33814074e-06 
 5.00000000e-07  1.80000000e+00  2.54210182e-05 
 5.00010000e-07  1.62000000e+00 -7.95520400e-04 
 5.00030000e-07  1.26000000e+00 -2.29322846e-03 
 5.00070000e-07  5.40000000e-01 -4.38426364e-03 
 5.00100000e-07  0.00000000e+00 -5.47373291e-03 
 5.00107842e-07  0.00000000e+00 -5.09749055e-03 
 5.00123526e-07  0.00000000e+00 -4.28489646e-03 
 5.00154895e-07  0.00000000e+00 -3.04728501e-03 
 5.00217632e-07  0.00000000e+00 -1.69742490e-03 
 5.00334697e-07  0.00000000e+00 -5.59983568e-04 
 5.00494111e-07  0.00000000e+00 -7.87420006e-05 
 5.00812939e-07  0.00000000e+00  7.81246785e-04 
