 0.00000000e+00  6.71938352e-05 
 1.00000000e-12  3.93281243e-03 
 2.00000000e-12  4.25540971e-03 
 4.00000000e-12  4.34012308e-03 
 8.00000000e-12  4.18772737e-03 
 1.60000000e-11  4.02022806e-03 
 3.20000000e-11  3.89833365e-03 
 6.40000000e-11  4.93910172e-03 
 1.00000000e-10  7.56333593e-03 
 1.06400000e-10  2.60404545e-03 
 1.19200000e-10  1.98939029e-03 
 1.44800000e-10  2.13439540e-03 
 1.96000000e-10  1.46418392e-03 
 2.98400000e-10  1.46240656e-03 
 4.51266152e-10  9.88932985e-04 
 7.56998457e-10  1.05145970e-03 
 1.04185251e-09  7.03806808e-04 
 1.50321584e-09  9.28766189e-04 
 1.91826416e-09  6.69574563e-04 
 2.38923310e-09  1.00382205e-03 
 2.86667808e-09  5.47430053e-04 
 3.27911122e-09  9.69148960e-04 
 3.75738985e-09  5.89235911e-04 
 4.27924735e-09  7.99901741e-04 
 4.77745941e-09  3.16103179e-04 
 5.31440625e-09  5.16791345e-04 
 6.02142808e-09  1.50793358e-04 
 6.73538674e-09  4.63441294e-04 
 7.58738765e-09  9.18696441e-05 
 8.50071607e-09  3.63505436e-04 
 9.50231466e-09 -5.99924170e-05 
 1.05017932e-08  2.95306307e-04 
 1.17368208e-08  3.98740476e-06 
 1.30672554e-08  3.45140323e-04 
 1.39871326e-08 -7.48645895e-05 
 1.48470901e-08  2.88402456e-04 
 1.57484195e-08 -6.58744450e-05 
 1.66527417e-08  2.76856005e-04 
 1.78333003e-08 -6.67734050e-05 
 1.92638891e-08  3.02578733e-04 
 2.12609581e-08  2.58017542e-05 
 2.30615254e-08  4.02579095e-04 
 2.44200779e-08 -4.32457824e-05 
 2.57326319e-08  2.84034122e-04 
 2.65624849e-08 -5.02126873e-05 
 2.75984999e-08  2.82836843e-04 
 2.96705298e-08 -5.38872275e-05 
 3.24831976e-08  2.77615324e-04 
 3.81085331e-08 -5.86067744e-05 
 4.36400962e-08  2.83570469e-04 
 4.91774750e-08 -5.94973938e-05 
 5.48309779e-08  2.79302771e-04 
 6.40551708e-08 -6.10415917e-05 
 7.53370987e-08  2.75256757e-04 
 9.55527906e-08 -6.46561827e-05 
 1.34936788e-07  2.70872145e-04 
 2.02352273e-07 -6.71222206e-05 
 2.50100000e-07  2.69741635e-04 
 2.50110000e-07 -4.62575118e-03 
 2.50130000e-07 -5.13220802e-03 
 2.50170000e-07 -3.46463962e-03 
 2.50200000e-07 -3.69273404e-03 
 2.50206658e-07  4.58445963e-04 
 2.50219974e-07  6.31780037e-04 
 2.50246605e-07  5.66456437e-04 
 2.50299868e-07  5.65885800e-04 
 2.50406394e-07  4.33016014e-04 
 2.50519492e-07  4.63734433e-04 
 2.50736281e-07  4.31506325e-04 
 2.50958489e-07  4.98346799e-04 
 2.51402905e-07  3.72771590e-04 
 2.51901806e-07  3.72314716e-04 
 2.52366140e-07  1.56334989e-04 
 2.53024728e-07  2.06946458e-04 
 2.53906563e-07  1.21462520e-04 
 2.54514864e-07  2.00529574e-04 
 2.55215397e-07  8.07346014e-05 
 2.55964986e-07  1.66696297e-04 
 2.56794598e-07  7.17712033e-05 
 2.57743362e-07  1.52101653e-04 
 2.59125379e-07  5.77650827e-05 
 2.60756230e-07  1.45860676e-04 
 2.63590129e-07  5.68410928e-05 
 2.67244997e-07  1.45424269e-04 
 2.74554734e-07  5.64095060e-05 
 2.85871499e-07  1.44732912e-04 
 3.05382671e-07  5.53329886e-05 
 3.39529200e-07  1.42513740e-04 
 3.95980108e-07  5.07089059e-05 
 5.00000000e-07  1.33659793e-04 
 5.00010000e-07  2.47119001e-03 
 5.00030000e-07  2.20680872e-03 
 5.00070000e-07  2.94507018e-03 
 5.00100000e-07  3.84026629e-03 
 5.00108000e-07  1.08026509e-03 
 5.00124000e-07  7.48765484e-04 
 5.00156000e-07  8.41943494e-04 
 5.00220000e-07  5.52259484e-04 
 5.00348000e-07  6.21662129e-04 
 5.00520100e-07  4.26586239e-04 
 5.00864299e-07  6.03081720e-04 
 5.01298738e-07  3.11585948e-04 
 5.01761399e-07  3.07952801e-04 
 5.02238292e-07  1.74528138e-04 
 5.02767023e-07  2.66467051e-04 
 5.03396082e-07  6.92714402e-05 
 5.04003049e-07  1.87052915e-04 
 5.04684059e-07  4.00873617e-05 
 5.05404556e-07  1.72376323e-04 
 5.06382507e-07  3.80017195e-05 
 5.07590690e-07  1.76402126e-04 
 5.09219402e-07  4.75394906e-05 
 5.10544979e-07  1.72993929e-04 
 5.11935701e-07  5.84854104e-05 
 5.13310292e-07  2.01222027e-04 
 5.14845690e-07  5.86587923e-05 
 5.16359686e-07  1.71990862e-04 
 5.18020372e-07  4.45434136e-05 
 5.20400136e-07  1.59205084e-04 
 5.22854741e-07  2.66937804e-05 
 5.26903924e-07  1.52078836e-04 
 5.33768460e-07  2.39639036e-05 
 5.43879515e-07  1.51423117e-04 
 5.64101623e-07  2.27380125e-05 
 6.04545839e-07  1.49382770e-04 
 6.85434271e-07  1.95933480e-05 
 7.50100000e-07  1.46652298e-04 
 7.50110000e-07 -2.38540970e-03 
 7.50130000e-07 -2.69184854e-03 
 7.50170000e-07 -1.95255647e-03 
 7.50200000e-07 -2.03805410e-03 
 7.50207932e-07  3.10653297e-04 
 7.50223797e-07  4.05331521e-04 
 7.50255527e-07  3.81052613e-04 
 7.50318987e-07  4.18776914e-04 
 7.50445906e-07  3.39456807e-04 
 7.50699745e-07  4.21582306e-04 
 7.51066329e-07  4.04076864e-04 
 7.51530957e-07  4.06466050e-04 
 7.52030675e-07  2.45444644e-04 
 7.52558788e-07  1.82351807e-04 
 7.53273658e-07  1.07719558e-04 
 7.54048521e-07  1.56764031e-04 
 7.54678783e-07  8.98688930e-05 
 7.55368289e-07  1.23224187e-04 
 7.56092055e-07  7.42258617e-05 
 7.56985762e-07  1.14351915e-04 
 7.57896035e-07  6.38961173e-05 
 7.59692049e-07  1.04517326e-04 
 7.61955324e-07  6.09592300e-05 
 7.65491078e-07  1.04274063e-04 
 7.71459368e-07  6.09460832e-05 
 7.82516847e-07  1.04008761e-04 
 8.00856586e-07  6.06934088e-05 
 8.34373576e-07  1.03570325e-04 
 8.92857839e-07  6.01516090e-05 
 1.00000000e-06  1.02940512e-04 
 1.00001000e-06  2.46027637e-03 
 1.00003000e-06  2.18438444e-03 
 1.00007000e-06  2.93747133e-03 
 1.00010000e-06  3.82412672e-03 
 1.00010800e-06  1.06917769e-03 
 1.00012400e-06  7.39341543e-04 
 1.00015600e-06  8.32721070e-04 
 1.00022000e-06  5.44764757e-04 
 1.00034800e-06  6.13558159e-04 
 1.00052011e-06  4.19725524e-04 
 1.00086432e-06  5.94980731e-04 
 1.00129893e-06  3.04452432e-04 
 1.00176156e-06  2.98019464e-04 
 1.00223905e-06  1.67966905e-04 
 1.00276764e-06  2.60875191e-04 
 1.00341017e-06  6.32649587e-05 
 1.00403784e-06  1.76912166e-04 
 1.00458120e-06  4.12634175e-05 
 1.00520533e-06  1.76302141e-04 
 1.00582055e-06  4.15604503e-05 
 1.00642378e-06  1.65545353e-04 
 1.00709831e-06  2.86954762e-05 
 1.00798910e-06  1.53251921e-04 
 1.00898981e-06  2.41927175e-05 
 1.01057397e-06  1.65280952e-04 
 1.01255143e-06  4.27903691e-05 
 1.01401024e-06  1.86803775e-04 
 1.01537009e-06  7.91363831e-05 
 1.01671435e-06  2.04614847e-04 
 1.01798152e-06  6.89187959e-05 
 1.01909684e-06  1.91071951e-04 
 1.02031187e-06  5.76499373e-05 
 1.02160876e-06  1.82398904e-04 
 1.02343904e-06  5.18216330e-05 
 1.02533175e-06  1.77812402e-04 
 1.02864267e-06  4.67528040e-05 
 1.03412981e-06  1.70762092e-04 
 1.04252797e-06  3.81871846e-05 
 1.05781586e-06  1.60650160e-04 
 1.08232856e-06  2.81597424e-05 
 1.13135397e-06  1.53613867e-04 
 1.21835652e-06  2.35239807e-05 
 1.25010000e-06  1.50309009e-04 
 1.25011000e-06 -2.38516123e-03 
 1.25013000e-06 -2.69391415e-03 
 1.25017000e-06 -1.94451713e-03 
 1.25020000e-06 -2.02670331e-03 
 1.25020794e-06  3.16024902e-04 
 1.25022381e-06  4.10622748e-04 
 1.25025556e-06  3.86803041e-04 
 1.25031907e-06  4.23969521e-04 
 1.25044607e-06  3.44669584e-04 
 1.25070007e-06  4.26543929e-04 
 1.25106205e-06  4.08571287e-04 
 1.25152813e-06  4.09754409e-04 
 1.25202620e-06  2.50669746e-04 
 1.25255295e-06  1.85367403e-04 
 1.25327073e-06  1.14022008e-04 
 1.25405881e-06  1.60931989e-04 
 1.25466929e-06  9.12138153e-05 
 1.25535346e-06  1.21816623e-04 
 1.25601732e-06  7.94814385e-05 
 1.25689481e-06  1.17374316e-04 
 1.25781666e-06  6.86813188e-05 
 1.25954294e-06  1.07154257e-04 
 1.26177284e-06  6.51691479e-05 
 1.26514625e-06  1.06692038e-04 
 1.27086250e-06  6.48270716e-05 
 1.28177483e-06  1.05913612e-04 
 1.29962695e-06  6.36967783e-05 
 1.33303824e-06  1.04078887e-04 
 1.39149573e-06  6.12840824e-05 
 1.50000000e-06  1.01944811e-04 
 1.50001000e-06  2.45728697e-03 
 1.50003000e-06  2.17757174e-03 
 1.50007000e-06  2.94120102e-03 
 1.50010000e-06  3.82033558e-03 
 1.50010800e-06  1.06849627e-03 
 1.50012400e-06  7.38486576e-04 
 1.50015600e-06  8.32007269e-04 
 1.50022000e-06  5.44237139e-04 
 1.50034800e-06  6.13071262e-04 
 1.50052005e-06  4.19218438e-04 
 1.50086414e-06  5.94692690e-04 
 1.50129859e-06  3.04832338e-04 
 1.50176110e-06  2.98280587e-04 
 1.50223838e-06  1.67059520e-04 
 1.50276857e-06  2.57528205e-04 
 1.50340395e-06  5.99605464e-05 
 1.50399720e-06  1.78100044e-04 
 1.50463688e-06  3.46181440e-05 
 1.50533167e-06  1.70129587e-04 
 1.50629111e-06  4.22227842e-05 
 1.50729780e-06  1.71796844e-04 
 1.50826097e-06  3.65157064e-05 
 1.50924922e-06  1.62761524e-04 
 1.51018964e-06  1.68398039e-05 
 1.51122238e-06  1.48743783e-04 
 1.51236212e-06  1.56093258e-05 
 1.51362909e-06  1.47254656e-04 
 1.51616303e-06  1.56370868e-05 
 1.52123090e-06  1.46965713e-04 
 1.53097114e-06  1.56876279e-05 
 1.55045161e-06  1.46910958e-04 
 1.58941256e-06  1.57445823e-05 
 1.66733447e-06  1.47038235e-04 
 1.75010000e-06  1.59480841e-05 
 1.75011000e-06 -2.39337837e-03 
 1.75013000e-06 -2.68457210e-03 
 1.75017000e-06 -1.94931526e-03 
 1.75020000e-06 -2.01686252e-03 
 1.75020800e-06  3.12422960e-04 
 1.75022400e-06  4.05705070e-04 
 1.75025600e-06  3.82073418e-04 
 1.75032000e-06  4.17406083e-04 
 1.75044800e-06  3.38528779e-04 
 1.75070400e-06  4.21889903e-04 
 1.75106223e-06  4.03649448e-04 
 1.75153587e-06  4.04098292e-04 
 1.75203974e-06  2.41758654e-04 
 1.75256916e-06  1.79463730e-04 
 1.75328796e-06  1.07405321e-04 
 1.75406102e-06  1.54697906e-04 
 1.75470620e-06  8.86035514e-05 
 1.75540190e-06  1.21131247e-04 
 1.75610836e-06  7.39968509e-05 
 1.75697179e-06  1.12872197e-04 
 1.75788010e-06  6.35847300e-05 
 1.75965660e-06  1.02959725e-04 
 1.76193453e-06  6.05449188e-05 
 1.76543199e-06  1.02753273e-04 
 1.77135164e-06  6.06049571e-05 
 1.78212195e-06  1.02656180e-04 
 1.79990646e-06  6.06240177e-05 
 1.83208539e-06  1.02636902e-04 
 1.88766551e-06  6.06590184e-05 
 1.98508632e-06  1.02673856e-04 
 2.00000000e-06  6.07061333e-05 
 2.00001000e-06  2.44883462e-03 
 2.00003000e-06  2.17398328e-03 
 2.00007000e-06  2.94082498e-03 
 2.00010000e-06  3.81884985e-03 
 2.00010800e-06  1.06807625e-03 
 2.00012400e-06  7.38237011e-04 
 2.00015600e-06  8.32089438e-04 
 2.00022000e-06  5.44603816e-04 
 2.00034800e-06  6.13605149e-04 
 2.00051987e-06  4.19877258e-04 
 2.00086360e-06  5.95274868e-04 
 2.00129783e-06  3.05377091e-04 
 2.00176014e-06  2.98330285e-04 
 2.00223707e-06  1.68230168e-04 
 2.00276583e-06  2.60765850e-04 
 2.00340618e-06  6.36132842e-05 
 2.00403352e-06  1.77168398e-04 
 2.00457791e-06  4.17620679e-05 
 2.00520126e-06  1.77823866e-04 
 2.00581999e-06  4.21802317e-05 
 2.00642891e-06  1.66690160e-04 
 2.00711030e-06  2.89314964e-05 
 2.00800285e-06  1.53201819e-04 
 2.00900282e-06  2.38482224e-05 
 2.01061342e-06  1.65831662e-04 
 2.01256120e-06  4.26405988e-05 
 2.01401468e-06  1.86253021e-04 
 2.01536183e-06  7.22902661e-05 
 2.01669256e-06  1.94881053e-04 
 2.01795890e-06  5.95992328e-05 
 2.01907171e-06  1.81011615e-04 
 2.02028375e-06  4.62669794e-05 
 2.02158113e-06  1.70303503e-04 
 2.02337785e-06  3.89967136e-05 
 2.02527573e-06  1.64943052e-04 
 2.02853136e-06  3.28842913e-05 
 2.03400479e-06  1.55197470e-04 
 2.04241856e-06  1.55429391e-05 
 2.05053638e-06  1.43936147e-04 
 2.05941193e-06  3.29329875e-05 
 2.06551637e-06  1.25695393e-04 
 2.07134747e-06  2.48196644e-05 
 2.07691161e-06  1.20911913e-04 
 2.08318415e-06  1.55999333e-05 
 2.09035361e-06  1.21819703e-04 
 2.09684032e-06  1.39374068e-05 
 2.10981374e-06  1.22615759e-04 
 2.12352078e-06  1.27173619e-05 
 2.14498250e-06  1.22215316e-04 
 2.17989711e-06  1.03188861e-05 
 2.22661342e-06  1.19939603e-04 
 2.25010000e-06  8.82853175e-06 
 2.25011000e-06 -2.40770931e-03 
 2.25013000e-06 -2.70326427e-03 
 2.25017000e-06 -1.96539909e-03 
 2.25020000e-06 -2.02915688e-03 
 2.25020800e-06  2.98073138e-04 
 2.25022400e-06  3.91821511e-04 
 2.25025600e-06  3.69151188e-04 
 2.25032000e-06  4.03888182e-04 
 2.25044800e-06  3.24099198e-04 
 2.25070400e-06  4.05812561e-04 
 2.25105996e-06  3.87400494e-04 
 2.25153369e-06  3.86436827e-04 
 2.25203612e-06  2.25764466e-04 
 2.25256454e-06  1.61233819e-04 
 2.25328481e-06  8.73888006e-05 
 2.25402816e-06  1.33677293e-04 
 2.25469718e-06  6.14540873e-05 
 2.25539605e-06  9.77090875e-05 
 2.25608078e-06  5.68414511e-05 
 2.25718803e-06  9.35866565e-05 
 2.25819476e-06  4.56485271e-05 
 2.26001471e-06  8.55553702e-05 
 2.26241969e-06  4.37544514e-05 
 2.26622334e-06  8.53786070e-05 
 2.27345268e-06  4.38146290e-05 
 2.28421684e-06  8.53225336e-05 
 2.30411998e-06  4.39241875e-05 
 2.33701511e-06  8.55014076e-05 
 2.39327178e-06  4.42789345e-05 
 2.49136815e-06  8.58980588e-05 
 2.50000000e-06  4.45140231e-05 
 2.50001000e-06  2.43163741e-03 
 2.50003000e-06  2.15669073e-03 
 2.50007000e-06  2.92813361e-03 
 2.50010000e-06  3.80258498e-03 
 2.50010800e-06  1.05288372e-03 
 2.50012400e-06  7.22069926e-04 
 2.50015600e-06  8.14764003e-04 
 2.50022000e-06  5.26583967e-04 
 2.50034800e-06  5.96660608e-04 
 2.50052008e-06  4.02922343e-04 
 2.50086424e-06  5.78761874e-04 
 2.50130131e-06  2.89252808e-04 
 2.50176511e-06  2.83841980e-04 
 2.50220996e-06  1.44953759e-04 
 2.50270273e-06  2.39248878e-04 
 2.50332271e-06  4.57155922e-05 
 2.50405373e-06  1.59684112e-04 
 2.50485438e-06  1.66627496e-05 
 2.50559954e-06  1.57739780e-04 
 2.50673838e-06  2.95477884e-05 
 2.50753331e-06  1.54949052e-04 
 2.50842388e-06  1.99084922e-05 
 2.50946459e-06  1.44266017e-04 
 2.51055874e-06 -1.12794967e-06 
 2.51157158e-06  1.33147044e-04 
 2.51276719e-06 -1.09530997e-06 
 2.51411526e-06  1.31824227e-04 
 2.51681141e-06 -9.87457844e-07 
 2.52085722e-06  1.31566341e-04 
 2.52859759e-06 -9.24885965e-07 
 2.54287478e-06  1.31481241e-04 
 2.56846625e-06 -9.23248636e-07 
 2.61964919e-06  1.31458533e-04 
 2.72201506e-06 -9.07834363e-07 
 2.75010000e-06  1.31456939e-04 
 2.75011000e-06 -2.40088792e-03 
 2.75013000e-06 -2.70877371e-03 
 2.75017000e-06 -1.95674930e-03 
 2.75020000e-06 -2.03314751e-03 
 2.75020793e-06  2.95607701e-04 
 2.75022380e-06  3.89699691e-04 
 2.75025553e-06  3.66993898e-04 
 2.75031899e-06  4.02842430e-04 
 2.75044591e-06  3.22904556e-04 
 2.75069975e-06  4.03764833e-04 
 2.75105633e-06  3.87959305e-04 
 2.75152416e-06  3.88436271e-04 
 2.75201981e-06  2.32179427e-04 
 2.75254472e-06  1.64614535e-04 
 2.75325739e-06  9.24145461e-05 
 2.75403266e-06  1.39557638e-04 
 2.75464728e-06  7.90713625e-05 
 2.75532787e-06  1.13419026e-04 
 2.75604489e-06  6.95510926e-05 
 2.75697150e-06  1.07911782e-04 
 2.75786596e-06  5.20564660e-05 
 2.75885274e-06  9.40987648e-05 
 2.75995938e-06  4.88100794e-05 
 2.76126861e-06  8.65299082e-05 
 2.76317692e-06  4.50894966e-05 
 2.76550918e-06  8.55545930e-05 
 2.76908317e-06  4.52548015e-05 
 2.77521798e-06  8.54352943e-05 
 2.78393964e-06  4.52919179e-05 
 2.79877721e-06  8.53675511e-05 
 2.82163240e-06  4.52885529e-05 
 2.85813778e-06  8.53290281e-05 
 2.91708029e-06  4.52798261e-05 
 3.00000000e-06  8.53101096e-05 
 3.00001000e-06  2.43503483e-03 
 3.00003000e-06  2.15056477e-03 
 3.00007000e-06  2.93216076e-03 
 3.00010000e-06  3.79719882e-03 
 3.00010800e-06  1.05203913e-03 
 3.00012400e-06  7.22021985e-04 
 3.00015600e-06  8.14078256e-04 
 3.00022000e-06  5.26691446e-04 
 3.00034800e-06  5.96650067e-04 
 3.00051994e-06  4.03804918e-04 
 3.00086381e-06  5.78893331e-04 
 3.00129828e-06  2.89451949e-04 
 3.00176067e-06  2.81858615e-04 
 3.00223679e-06  1.51217103e-04 
 3.00276525e-06  2.43465274e-04 
 3.00340550e-06  4.92703619e-05 
 3.00403018e-06  1.63097259e-04 
 3.00457266e-06  3.42166964e-05 
 3.00520706e-06  1.72578808e-04 
 3.00582918e-06  3.53506322e-05 
 3.00644096e-06  1.54769995e-04 
 3.00712222e-06  1.76366831e-05 
 3.00801480e-06  1.43290461e-04 
 3.00901311e-06  2.13502778e-05 
 3.01046565e-06  1.63468089e-04 
 3.01145422e-06  3.64861210e-05 
 3.01255569e-06  1.63093824e-04 
 3.01377345e-06  5.71963948e-05 
 3.01508804e-06  2.08986609e-04 
 3.01614380e-06  7.61032053e-05 
 3.01726258e-06  2.02124241e-04 
 3.01840918e-06  6.52119008e-05 
 3.01959984e-06  1.89576136e-04 
 3.02095202e-06  5.32620395e-05 
 3.02234178e-06  1.78778692e-04 
 3.02449783e-06  4.69484546e-05 
 3.02688633e-06  1.71990716e-04 
 3.03166333e-06  3.94003765e-05 
 3.04011324e-06  1.62463860e-04 
 3.04877892e-06  5.02339212e-05 
 3.05727006e-06  2.43632005e-04 
 3.06341594e-06  1.76694016e-05 
 3.06922672e-06  2.10677379e-04 
 3.07369672e-06  2.84821236e-05 
 3.07796602e-06  2.00792088e-04 
 3.08286613e-06  3.48960311e-05 
 3.08769786e-06  1.94647508e-04 
 3.09282184e-06  3.76128372e-05 
 3.09844085e-06  1.89249498e-04 
 3.10467092e-06  3.71169668e-05 
 3.11191902e-06  1.82998497e-04 
 3.12042364e-06  3.29638670e-05 
 3.13066419e-06  1.74702127e-04 
 3.14318275e-06  2.55366011e-05 
 3.15863049e-06  1.65154230e-04 
 3.17878495e-06  1.74999466e-05 
 3.20638946e-06  1.57330767e-04 
 3.24661346e-06  1.22099476e-05 
 3.25010000e-06  1.53737692e-04 
 3.25011000e-06 -2.38453555e-03 
 3.25013000e-06 -2.69438349e-03 
 3.25017000e-06 -1.93805235e-03 
