 1.00000000e-12  1.78200000e+00  3.41923711e-01 
 1.02772000e-12  1.78150104e+00  3.47105798e-01 
 1.08316000e-12  1.78050312e+00  3.54355290e-01 
 1.19404001e-12  1.77850728e+00  3.62898955e-01 
 1.33845916e-12  1.77590774e+00  3.73303635e-01 
 1.62729745e-12  1.77070865e+00  3.91714081e-01 
 2.20497404e-12  1.76031047e+00  4.16861769e-01 
 3.04323358e-12  1.74522180e+00  4.35848334e-01 
 3.94958247e-12  1.72890752e+00  4.45118778e-01 
 5.16940934e-12  1.70695063e+00  4.49282363e-01 
 6.91453561e-12  1.67553836e+00  4.49144049e-01 
 1.00838035e-11  1.61849154e+00  4.44787920e-01 
 1.37850313e-11  1.55186944e+00  4.40503952e-01 
 2.04975377e-11  1.43104432e+00  4.36544243e-01 
 2.74892860e-11  1.30519285e+00  4.35218436e-01 
 3.63906673e-11  1.14496799e+00  4.34494956e-01 
 4.74406369e-11  9.46068536e-01  4.34189003e-01 
 6.40833477e-11  6.46499741e-01  4.33678461e-01 
 8.43729419e-11  2.81287045e-01  4.33526576e-01 
 1.00000000e-10  0.00000000e+00  4.33530266e-01 
 1.01305261e-10  0.00000000e+00  4.33793464e-01 
 1.03915782e-10  0.00000000e+00  4.34201348e-01 
 1.09136824e-10  0.00000000e+00  4.34803345e-01 
 1.19578908e-10  0.00000000e+00  4.35501254e-01 
 1.40463076e-10  0.00000000e+00  4.36718931e-01 
 1.82231413e-10  0.00000000e+00  4.39155973e-01 
 2.65768087e-10  0.00000000e+00  4.44163353e-01 
 4.17378887e-10  0.00000000e+00  4.52737147e-01 
 5.86968881e-10  0.00000000e+00  4.61092162e-01 
 8.59022143e-10  0.00000000e+00  4.73857131e-01 
 1.23661847e-09  0.00000000e+00  4.89447695e-01 
 1.75824593e-09  0.00000000e+00  5.01896780e-01 
 2.56213090e-09  0.00000000e+00  5.06130212e-01 
 3.30779262e-09  0.00000000e+00  4.99947879e-01 
 4.36903379e-09  0.00000000e+00  4.71105130e-01 
 5.41157160e-09  0.00000000e+00  4.31714596e-01 
 6.35793587e-09  0.00000000e+00  3.96945111e-01 
 7.74553455e-09  0.00000000e+00  3.47306075e-01 
 9.07540260e-09  0.00000000e+00  3.03206115e-01 
 1.03235724e-08  0.00000000e+00  2.65375614e-01 
 1.11838305e-08  0.00000000e+00  2.40614215e-01 
 1.20289808e-08  0.00000000e+00  2.17637834e-01 
 1.30558914e-08  0.00000000e+00  1.91846926e-01 
 1.40529336e-08  0.00000000e+00  1.69490340e-01 
 1.60470179e-08  0.00000000e+00  1.31242338e-01 
 1.90453862e-08  0.00000000e+00  8.81602212e-02 
 2.28412120e-08  0.00000000e+00  5.22632666e-02 
 2.69351259e-08  0.00000000e+00  2.93431264e-02 
 3.05670361e-08  0.00000000e+00  1.75132795e-02 
 3.44274968e-08  0.00000000e+00  1.00679996e-02 
 3.81441175e-08  0.00000000e+00  5.91114910e-03 
 4.23738790e-08  0.00000000e+00  3.19612590e-03 
 5.08334019e-08  0.00000000e+00  8.25559238e-04 
 6.12643481e-08  0.00000000e+00  1.21804832e-04 
