run,VVin,time,VVin,VQ7,VQ6,VQ5,VQ4,VQ3,VQ2,VQ1,VQ0,vin,inl
run_0,0.250574824,"[1.000e-12, 1.024e-12, 1.072e-12, …]","[0.251, 0.251, 0.251, …]","[0.395, 0.399, 0.404, …]","[0.396, 0.400, 0.406, …]","[0.397, 0.400, 0.406, …]","[0.387, 0.390, 0.395, …]","[0.377, 0.380, 0.386, …]","[0.379, 0.382, 0.388, …]","[0.380, 0.383, 0.388, …]","[0.474, 0.476, 0.480, …]",0.251,-6.373e-01
run_1,0.257633647,"[1.000e-12, 1.024e-12, 1.072e-12, …]","[0.258, 0.258, 0.258, …]","[0.395, 0.399, 0.404, …]","[0.396, 0.400, 0.406, …]","[0.397, 0.400, 0.406, …]","[0.387, 0.390, 0.395, …]","[0.377, 0.380, 0.386, …]","[0.379, 0.382, 0.388, …]","[0.380, 0.383, 0.388, …]","[0.474, 0.476, 0.480, …]",0.258,-6.412e-01
run_2,0.264692471,"[1.000e-12, 1.024e-12, 1.072e-12, …]","[0.265, 0.265, 0.265, …]","[0.395, 0.399, 0.404, …]","[0.396, 0.400, 0.406, …]","[0.397, 0.400, 0.406, …]","[0.387, 0.390, 0.395, …]","[0.377, 0.380, 0.386, …]","[0.379, 0.382, 0.388, …]","[0.380, 0.383, 0.388, …]","[0.474, 0.476, 0.480, …]",0.265,-6.452e-01
run_3,0.271751294,"[1.000e-12, 1.024e-12, 1.072e-12, …]","[0.272, 0.272, 0.272, …]","[0.395, 0.399, 0.404, …]","[0.396, 0.400, 0.406, …]","[0.397, 0.400, 0.406, …]","[0.387, 0.390, 0.395, …]","[0.377, 0.380, 0.386, …]","[0.379, 0.382, 0.388, …]","[0.380, 0.383, 0.388, …]","[0.474, 0.476, 0.480, …]",0.272,-6.491e-01
run_4,0.278810118,"[1.000e-12, 1.024e-12, 1.072e-12, …]","[0.279, 0.279, 0.279, …]","[0.395, 0.399, 0.404, …]","[0.396, 0.400, 0.406, …]","[0.397, 0.400, 0.406, …]","[0.387, 0.390, 0.395, …]","[0.377, 0.380, 0.386, …]","[0.379, 0.382, 0.388, …]","[0.380, 0.383, 0.388, …]","[0.474, 0.476, 0.480, …]",0.279,-6.530e-01
