 1.00000000e-12  5.00000000e-03  4.00221448e-01  4.01061381e-01  4.01268386e-01  3.91378531e-01  3.81557459e-01  3.84040566e-01  3.84250124e-01  4.78748140e-01 
 1.02391984e-12  5.00000000e-03  4.03492094e-01  4.04362860e-01  4.04576569e-01  3.94534017e-01  3.84653225e-01  3.87199743e-01  3.87409439e-01  4.80824342e-01 
 1.07175951e-12  5.00000000e-03  4.09613680e-01  4.10563585e-01  4.10786051e-01  4.00426963e-01  3.90583364e-01  3.93241026e-01  3.93442658e-01  4.85220635e-01 
 1.14240721e-12  5.00000000e-03  4.16445862e-01  4.17528426e-01  4.17759017e-01  4.06958040e-01  3.97344808e-01  4.00149189e-01  4.00357217e-01  4.90349329e-01 
 1.22068646e-12  5.00000000e-03  4.21021096e-01  4.22240656e-01  4.22479577e-01  4.11270032e-01  4.02006442e-01  4.04960016e-01  4.05204699e-01  4.93496331e-01 
 1.36003899e-12  5.00000000e-03  4.24519590e-01  4.25927345e-01  4.26187516e-01  4.14402504e-01  4.05952439e-01  4.09097643e-01  4.09384034e-01  4.95469427e-01 
 1.57626432e-12  5.00000000e-03  4.24292422e-01  4.25873947e-01  4.26178020e-01  4.13854735e-01  4.06525423e-01  4.09839824e-01  4.10137852e-01  4.93960560e-01 
 1.90900306e-12  5.00000000e-03  4.20469713e-01  4.22168017e-01  4.22524553e-01  4.10193129e-01  4.03767450e-01  4.07136869e-01  4.07399192e-01  4.89605842e-01 
 2.54417272e-12  5.00000000e-03  4.13666565e-01  4.15314238e-01  4.15670757e-01  4.04898014e-01  3.98247138e-01  4.01388368e-01  4.01599704e-01  4.83555625e-01 
 3.47965798e-12  5.00000000e-03  4.07463479e-01  4.08585889e-01  4.08810038e-01  4.00933659e-01  3.92973827e-01  3.95484447e-01  3.95653118e-01  4.79562011e-01 
 4.87873683e-12  5.00000000e-03  4.02425968e-01  4.02314183e-01  4.02295358e-01  3.97301976e-01  3.88337487e-01  3.89844666e-01  3.89913273e-01  4.76560500e-01 
 6.39430997e-12  5.00000000e-03  3.99698273e-01  3.98368104e-01  3.98141450e-01  3.94800263e-01  3.85622243e-01  3.86272971e-01  3.86308042e-01  4.74444255e-01 
 8.72101728e-12  5.00000000e-03  3.97649343e-01  3.95241665e-01  3.94845153e-01  3.92715859e-01  3.83508634e-01  3.83440242e-01  3.83518262e-01  4.72186649e-01 
 1.26847474e-11  5.00000000e-03  3.96083872e-01  3.93276912e-01  3.92801611e-01  3.91281129e-01  3.82131053e-01  3.81715880e-01  3.81870493e-01  4.69574862e-01 
 1.75835118e-11  5.00000000e-03  3.95012365e-01  3.92704341e-01  3.92223137e-01  3.90665992e-01  3.81561460e-01  3.81221037e-01  3.81520386e-01  4.66825216e-01 
 2.42108287e-11  5.00000000e-03  3.93907595e-01  3.92585878e-01  3.92053453e-01  3.90180032e-01  3.81177730e-01  3.81058974e-01  3.81521674e-01  4.63420379e-01 
 3.30004097e-11  5.00000000e-03  3.92671221e-01  3.92735890e-01  3.92028004e-01  3.89662038e-01  3.80801473e-01  3.80990339e-01  3.81688338e-01  4.58903899e-01 
 4.27794760e-11  5.00000000e-03  3.91492508e-01  3.93113956e-01  3.92115192e-01  3.89194548e-01  3.80528212e-01  3.81058991e-01  3.81993638e-01  4.54101833e-01 
 5.73787039e-11  5.00000000e-03  3.89965961e-01  3.93844020e-01  3.92344352e-01  3.88609775e-01  3.80238992e-01  3.81275694e-01  3.82598172e-01  4.46772887e-01 
 7.49792089e-11  5.00000000e-03  3.88669598e-01  3.94883118e-01  3.92747733e-01  3.88039336e-01  3.80077402e-01  3.81714191e-01  3.83450241e-01  4.38190050e-01 
 1.00000000e-10  5.00000000e-03  3.87653478e-01  3.96591168e-01  3.93530373e-01  3.87447403e-01  3.80053279e-01  3.82552561e-01  3.84883624e-01  4.26273422e-01 
 1.00525629e-10  5.00000000e-03  3.87787991e-01  3.96743684e-01  3.93659373e-01  3.87565486e-01  3.80176449e-01  3.82688187e-01  3.85028934e-01  4.26485586e-01 
 1.01576887e-10  5.00000000e-03  3.88062934e-01  3.97037625e-01  3.93903369e-01  3.87782387e-01  3.80398729e-01  3.82935172e-01  3.85297993e-01  4.26788856e-01 
 1.03679402e-10  5.00000000e-03  3.88633379e-01  3.97604456e-01  3.94370229e-01  3.88143051e-01  3.80810534e-01  3.83405281e-01  3.85815223e-01  4.27276362e-01 
 1.07825708e-10  5.00000000e-03  3.89738099e-01  3.98661614e-01  3.95252342e-01  3.88792951e-01  3.81576552e-01  3.84306019e-01  3.86805928e-01  4.28245253e-01 
 1.16118319e-10  5.00000000e-03  3.91876855e-01  4.00675937e-01  3.96951122e-01  3.90075915e-01  3.83061225e-01  3.86061831e-01  3.88737726e-01  4.30129182e-01 
 1.32703541e-10  5.00000000e-03  3.96072131e-01  4.04589285e-01  4.00275077e-01  3.92573950e-01  3.85972619e-01  3.89507297e-01  3.92532489e-01  4.33862462e-01 
 1.65864866e-10  5.00000000e-03  4.04276088e-01  4.12181050e-01  4.06732966e-01  3.97416028e-01  3.91600059e-01  3.96190723e-01  3.99911943e-01  4.41119687e-01 
 2.03768627e-10  5.00000000e-03  4.13464957e-01  4.20583386e-01  4.13857963e-01  4.02720408e-01  3.97778195e-01  4.03555674e-01  4.08066110e-01  4.49156494e-01 
 2.59377870e-10  5.00000000e-03  4.26613971e-01  4.32434791e-01  4.23854366e-01  4.10118399e-01  4.06396469e-01  4.13880040e-01  4.19539102e-01  4.60440742e-01 
 3.35581427e-10  5.00000000e-03  4.43805143e-01  4.47801760e-01  4.36716806e-01  4.19514918e-01  4.17392921e-01  4.27155044e-01  4.34371822e-01  4.75019978e-01 
 4.87988542e-10  5.00000000e-03  4.74875320e-01  4.75744460e-01  4.59773199e-01  4.35999974e-01  4.36817783e-01  4.50932418e-01  4.61208210e-01  5.01290382e-01 
 7.26418679e-10  5.00000000e-03  5.18005281e-01  5.12948813e-01  4.89667373e-01  4.56767870e-01  4.61491081e-01  4.81771473e-01  4.96639547e-01  5.35679733e-01 
 1.06457249e-09  5.00000000e-03  5.67927527e-01  5.54938780e-01  5.22494030e-01  4.80837113e-01  4.89396213e-01  5.15990319e-01  5.36392510e-01  5.73273646e-01 
