run,VVin,idd,power,avg_power
run_0,1.0,"[1.127e-04, 6.697e-03, 7.523e-03, …]","[2.029e-04, 1.206e-02, 1.354e-02, …]",5.139e-04
run_1,1.1,"[2.426e-05, 6.659e-03, 7.500e-03, …]","[4.367e-05, 1.199e-02, 1.350e-02, …]",5.094e-04
run_2,1.2000000000000002,"[1.509e-05, 6.649e-03, 7.491e-03, …]","[2.716e-05, 1.197e-02, 1.348e-02, …]",4.974e-04
run_3,1.3000000000000003,"[1.864e-05, 6.654e-03, 7.495e-03, …]","[3.356e-05, 1.198e-02, 1.349e-02, …]",5.058e-04
run_4,1.4,"[1.168e-04, 6.695e-03, 7.519e-03, …]","[2.103e-04, 1.205e-02, 1.353e-02, …]",4.991e-04
