run,VVin,time,VVin,VQ7,VQ6,VQ5,VQ4,VQ3,VQ2,VQ1,VQ0,vin,inl
run_0,1.2,"[1.000e-12, 1.028e-12, 1.084e-12, …]","[1.200, 1.200, 1.200, …]","[0.691, 0.688, 0.686, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.683, …]",1.200,0.000
run_1,1.207058824,"[1.000e-12, 1.028e-12, 1.084e-12, …]","[1.207, 1.207, 1.207, …]","[0.691, 0.688, 0.686, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.683, …]",1.207,-5.000e-07
run_2,1.214117647,"[1.000e-12, 1.028e-12, 1.084e-12, …]","[1.214, 1.214, 1.214, …]","[0.691, 0.688, 0.686, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.683, …]",1.214,4.167e-07
run_3,1.221176471,"[1.000e-12, 1.028e-12, 1.084e-12, …]","[1.221, 1.221, 1.221, …]","[0.691, 0.688, 0.686, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.683, …]",1.221,-8.333e-08
run_4,1.228235294,"[1.000e-12, 1.028e-12, 1.084e-12, …]","[1.228, 1.228, 1.228, …]","[0.691, 0.688, 0.686, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.686, 0.683, 0.681, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.682, …]","[0.687, 0.684, 0.683, …]",1.228,-5.833e-07
