 1.00000000e-12  2.08221882e-01  3.95422362e-01  3.96370297e-01  3.96541364e-01  3.86552077e-01  3.76890543e-01  3.79376379e-01  3.79527468e-01  4.73916020e-01 
 1.02386196e-12  2.08221882e-01  3.98576914e-01  3.99554567e-01  3.99731002e-01  3.89585428e-01  3.79867520e-01  3.82416832e-01  3.82566491e-01  4.75874470e-01 
 1.07158587e-12  2.08221882e-01  4.04472726e-01  4.05525371e-01  4.05707595e-01  3.95236418e-01  3.85562965e-01  3.88223052e-01  3.88361299e-01  4.80038522e-01 
 1.14191533e-12  2.08221882e-01  4.10986391e-01  4.12161198e-01  4.12344697e-01  4.01418290e-01  3.91985165e-01  3.94791946e-01  3.94930159e-01  4.84835881e-01 
 1.21992150e-12  2.08221882e-01  4.15263642e-01  4.16567875e-01  4.16750794e-01  4.05397019e-01  3.96323225e-01  3.99284274e-01  3.99452439e-01  4.87666159e-01 
 1.35800676e-12  2.08221882e-01  4.18349572e-01  4.19850369e-01  4.20043650e-01  4.08060053e-01  3.99816667e-01  4.02992216e-01  4.03196159e-01  4.89194175e-01 
 1.57250867e-12  2.08221882e-01  4.17790064e-01  4.19501775e-01  4.19735711e-01  4.07084381e-01  4.00010797e-01  4.03408652e-01  4.03624006e-01  4.87285486e-01 
 1.90217329e-12  2.08221882e-01  4.13811964e-01  4.15707373e-01  4.16006168e-01  4.03163266e-01  3.97067978e-01  4.00603272e-01  4.00776919e-01  4.82711361e-01 
 2.53065670e-12  2.08221882e-01  4.06937571e-01  4.08939002e-01  4.09279801e-01  3.97788893e-01  3.91544160e-01  3.94967192e-01  3.95058450e-01  4.76574881e-01 
 3.45817436e-12  2.08221882e-01  4.00441280e-01  4.02122063e-01  4.02397421e-01  3.93787548e-01  3.86176082e-01  3.89014062e-01  3.89079904e-01  4.72322277e-01 
 4.88206334e-12  2.08221882e-01  3.94798117e-01  3.95353725e-01  3.95431895e-01  3.90049559e-01  3.81199428e-01  3.82918574e-01  3.82947919e-01  4.69046620e-01 
 6.40377640e-12  2.08221882e-01  3.91859465e-01  3.91181784e-01  3.91060127e-01  3.87528568e-01  3.78327757e-01  3.79114431e-01  3.79090946e-01  4.67083916e-01 
 8.74774618e-12  2.08221882e-01  3.89825010e-01  3.87968013e-01  3.87671950e-01  3.85482237e-01  3.76171482e-01  3.76187301e-01  3.76207156e-01  4.65010759e-01 
 1.27893666e-11  2.08221882e-01  3.88575071e-01  3.86251219e-01  3.85847573e-01  3.84306336e-01  3.75083457e-01  3.74684875e-01  3.74802804e-01  4.62769212e-01 
 1.82891824e-11  2.08221882e-01  3.88013550e-01  3.86386031e-01  3.85885850e-01  3.84196543e-01  3.75083220e-01  3.74784722e-01  3.75079207e-01  4.60368066e-01 
 2.51893547e-11  2.08221882e-01  3.87675791e-01  3.87330790e-01  3.86665206e-01  3.84520212e-01  3.75538041e-01  3.75528646e-01  3.76033014e-01  4.57700599e-01 
 3.42450811e-11  2.08221882e-01  3.87437326e-01  3.88803304e-01  3.87853775e-01  3.85051958e-01  3.76235709e-01  3.76626875e-01  3.77416348e-01  4.54161790e-01 
 4.43154208e-11  2.08221882e-01  3.87305803e-01  3.90544220e-01  3.89198858e-01  3.85692255e-01  3.77141762e-01  3.77963118e-01  3.79050583e-01  4.50379301e-01 
 6.01834071e-11  2.08221882e-01  3.87253492e-01  3.93380590e-01  3.91357428e-01  3.86753552e-01  3.78638951e-01  3.80138431e-01  3.81696172e-01  4.44360423e-01 
 7.78948970e-11  2.08221882e-01  3.87797998e-01  3.96648396e-01  3.93848346e-01  3.88050580e-01  3.80463602e-01  3.82689398e-01  3.84741643e-01  4.37887574e-01 
 1.00000000e-10  2.08221882e-01  3.89433558e-01  4.00850221e-01  3.97070727e-01  3.89800023e-01  3.82838881e-01  3.85980525e-01  3.88629165e-01  4.30072002e-01 
 1.00424639e-10  2.08221882e-01  3.89590585e-01  4.01025067e-01  3.97223796e-01  3.89943563e-01  3.82988613e-01  3.86140724e-01  3.88799085e-01  4.30310490e-01 
