VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.711252,102,0.711252,1,0.04161199999999998,4.918151111111109
0.752864,108,0.752864,108,0.03224300000000002,3.5856711111111137
0.785107,112,0.785107,112,-0.018741000000000008,-3.665386666666668
0.766366,109,0.766366,109,-0.028067999999999982,-4.991893333333331
0.738298,105,0.738298,105,-0.048854000000000064,-7.948124444444454
0.689444,99,0.689444,99,-0.030154999999999932,-5.288711111111101
0.659289,94,0.659289,94,-0.04991900000000005,-8.099591111111117
0.60937,87,0.60937,87,-0.028110999999999997,-4.998008888888888
0.581259,83,0.581259,83,-0.010391999999999957,-2.477973333333327
0.570867,81,0.570867,81,-0.02598200000000006,-4.695217777777787
0.544885,78,0.544885,78,-0.016652999999999918,-3.368426666666655
0.528232,75,0.528232,75,-0.006219000000000086,-1.8844800000000121
0.522013,74,0.522013,74,0.03952600000000006,4.621475555555564
0.518904,74,0.561539,80,0.05196299999999998,6.3902933333333305
0.561539,80,0.613502,88,0.04472200000000004,5.360462222222227
0.613502,88,0.658224,94,0.014566999999999997,1.0717511111111104
0.658224,94,0.672791,96,0.012479000000000018,0.7747911111111137
0.672791,96,0.68527,98,-0.0072830000000000394,-2.03580444444445
0.68527,98,0.677987,97,,
0.677987,97,,,,
