VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.092553,13,0.092553,1,-0.010391999999999998,-2.477973333333333
0.082161,11,0.082161,11,0.001022000000000009,-0.8546488888888876
0.079009,11,0.083183,12,-0.0031090000000000007,-1.4421688888888888
0.083183,12,0.080074,11,-0.006261000000000003,-1.8904533333333338
0.080074,11,0.073813,10,-0.009328000000000003,-2.326648888888889
0.079009,11,0.064485,9,-0.011457000000000002,-2.62944
0.079009,11,0.053028,7,-0.010393,-2.478115555555555
0.073813,10,0.042635,6,-0.006261000000000003,-1.8904533333333338
0.064485,9,0.036374,5,-0.004131999999999997,-1.5876622222222219
0.053028,7,0.032242,4,-0.004174000000000001,-1.5936355555555557
0.042635,6,0.028068,3,0.0031100000000000017,-0.5576888888888887
0.036374,5,0.031178,4,,
0.032242,4,,,,
0.033265,4,,,,
0.032242,4,,,,
0.030155,4,,,,
0.028068,3,,,,
0.025981,3,,,,
0.031178,4,,,,
0.031178,4,,,,
