VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.971,139,0.971,1,0.010000000000000009,0.4222222222222234
0.981,140,0.981,140,0.007000000000000006,-0.004444444444443585
0.988,141,0.988,141,0.0040000000000000036,-0.43111111111111067
0.992,142,0.992,142,0.0050000000000000044,-0.2888888888888883
0.997,143,0.997,143,0.01100000000000001,0.5644444444444459
1.001,143,1.008,144,0.006000000000000005,-0.14666666666666595
1.008,144,1.014,145,0.006999999999999895,-0.00444444444445935
1.014,145,1.021,146,0.008000000000000007,0.13777777777777866
1.021,146,1.029,147,0.007000000000000117,-0.00444444444442782
1.029,147,1.036,148,0.0040000000000000036,-0.43111111111111067
1.036,148,1.04,149,-0.0020000000000000018,-1.2844444444444447
1.038,148,1.038,148,,
1.04,149,,,,
1.039,149,,,,
1.038,148,,,,
1.037,148,,,,
1.036,148,,,,
1.036,148,,,,
1.035,148,,,,
1.032,148,,,,
