VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.242266,34,0.242266,1,-0.011415000000000008,-2.6234666666666677
0.230851,33,0.230851,33,-0.015588999999999992,-3.217102222222221
0.215262,30,0.215262,30,0.016610999999999987,1.3624533333333315
0.231873,33,0.231873,33,0.027046999999999988,2.846684444444443
0.25892,37,0.25892,37,0.07279000000000002,9.352355555555558
0.33171,47,0.33171,47,0.02806900000000001,2.992035555555557
0.359779,51,0.359779,51,-0.005197000000000007,-1.73912888888889
0.354582,50,0.354582,50,-0.025981000000000032,-4.69507555555556
0.328601,47,0.328601,47,-0.03326499999999999,-5.7310222222222205
0.295336,42,0.295336,42,0.00621900000000003,-0.11551999999999574
0.301555,43,0.301555,43,0.030154999999999987,3.288711111111109
0.33171,47,0.33171,47,0.0062610000000000166,-0.10954666666666435
0.337971,48,0.337971,48,0.035351999999999995,4.027839999999999
0.373323,53,0.373323,53,0.009328000000000003,0.3266488888888892
0.382651,54,0.382651,54,-0.016611000000000042,-3.3624533333333395
0.377454,54,0.36604,52,-0.022872999999999977,-4.253048888888886
0.36604,52,0.343167,49,0.025982000000000005,2.6952177777777786
0.343167,49,0.369149,52,0.02913300000000002,3.143360000000003
0.369149,52,0.398282,57,,
0.398282,57,,,,
