VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.828,118,0.828,1,-0.010000000000000009,-2.4222222222222234
0.818,117,0.818,117,-0.007999999999999896,-2.137777777777763
0.81,116,0.81,116,-0.008000000000000007,-2.137777777777779
0.802,115,0.802,115,-0.0030000000000000027,-1.426666666666667
0.799,114,0.799,114,-0.0050000000000000044,-1.7111111111111117
0.799,114,0.794,113,0.0020000000000000018,-0.7155555555555553
0.798,114,0.796,114,-0.0020000000000000018,-1.2844444444444447
0.798,114,0.794,113,-0.01200000000000001,-2.706666666666668
0.796,114,0.782,112,-0.0030000000000000027,-1.426666666666667
0.797,114,0.779,111,,
0.794,113,,,,
0.796,114,,,,
0.796,114,,,,
0.794,113,,,,
0.794,113,,,,
0.788,113,,,,
0.782,112,,,,
0.779,111,,,,
0.778,111,,,,
0.78,111,,,,
