VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.031178,4,0.031178,1,-0.0031100000000000017,-1.4423111111111113
0.029133,4,0.028068,3,0.001065,-0.8485333333333334
0.028068,3,0.029133,4,-0.001065,-1.1514666666666666
0.029133,4,0.028068,3,-0.011414,-2.6233244444444446
0.030155,4,0.016654,2,-0.0020869999999999986,-1.2968177777777776
0.032242,4,0.014567,1,,
0.032242,4,,,,
0.033265,4,,,,
0.032242,4,,,,
0.028068,3,,,,
0.024959,3,,,,
0.022872,3,,,,
0.020785,3,,,,
0.022872,3,,,,
0.020785,3,,,,
0.016654,2,,,,
0.014567,1,,,,
0.014567,1,,,,
0.014567,1,,,,
0.01248,1,,,,
