VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.029,147,1.029,1,-0.006999999999999895,-1.9955555555555406
1.025,147,1.022,146,-0.008000000000000007,-2.137777777777779
1.022,146,1.014,145,-0.0050000000000001155,-1.7111111111111277
1.022,146,1.009,144,-0.010999999999999899,-2.56444444444443
1.018,146,0.998,143,-0.009000000000000008,-2.280000000000001
1.014,145,0.989,141,-0.007000000000000006,-1.9955555555555564
1.011,145,0.982,140,-0.006000000000000005,-1.853333333333334
1.009,144,0.976,139,-0.009000000000000008,-2.280000000000001
1.005,144,0.967,138,-0.009000000000000008,-2.280000000000001
0.998,143,0.958,137,-0.006000000000000005,-1.853333333333334
0.989,141,0.952,136,-0.0050000000000000044,-1.7111111111111117
0.982,140,0.947,135,,
0.979,140,,,,
0.976,139,,,,
0.974,139,,,,
0.971,139,,,,
0.967,138,,,,
0.958,137,,,,
0.952,136,,,,
0.947,135,,,,
