VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.572954,82,0.572954,1,-0.020784999999999942,-3.9560888888888806
0.552169,79,0.552169,79,0.03224199999999999,3.585528888888888
0.584411,83,0.584411,83,0.0041320000000000245,-0.41233777777777425
0.588543,84,0.588543,84,0.00936999999999999,0.3326222222222206
0.597913,85,0.597913,85,0.062397999999999954,7.874382222222215
0.660311,94,0.660311,94,0.028067999999999982,2.991893333333331
0.688379,98,0.688379,98,0.04991900000000005,6.099591111111118
0.738298,105,0.738298,105,0.09566200000000002,12.605262222222226
0.83396,119,0.83396,119,0.02287299999999992,2.2530488888888778
0.856833,122,0.856833,122,0.01874000000000009,1.6652444444444572
0.875573,125,0.875573,125,-0.02082700000000004,-3.9620622222222277
0.854746,122,0.854746,122,0.04578599999999999,5.511786666666666
0.900532,129,0.900532,129,0.13412400000000002,18.075413333333337
1.034656,148,1.034656,148,0.019762999999999975,1.8107377777777742
1.054419,151,1.054419,151,-0.053028000000000075,-8.54176000000001
1.001391,143,1.001391,143,0.046767,5.651306666666667
1.048158,150,1.048158,150,0.038503000000000176,4.475982222222247
1.086661,155,1.086661,155,0.029090999999999978,3.1373866666666634
1.115752,160,1.115752,160,0.08735699999999991,11.424106666666653
1.203109,172,1.203109,172,,
