VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.197913,171,1.197913,1,0.058224000000000053,7.2807466666666745
1.256137,180,1.256137,180,0.06759399999999993,8.613368888888878
1.323731,189,1.323731,189,-0.0093700000000001,-2.332622222222237
1.314361,188,1.314361,188,-0.045744999999999925,-7.505955555555545
1.268616,181,1.268616,181,-0.10294599999999998,-15.641208888888887
1.16567,167,1.16567,167,-0.00208699999999995,-1.2968177777777707
1.163583,166,1.163583,166,-0.01661099999999993,-3.3624533333333235
1.146972,164,1.146972,164,-0.017675000000000107,-3.513777777777793
1.129297,162,1.129297,162,0.02180699999999991,2.101439999999987
1.151104,165,1.151104,165,-0.049918999999999825,-8.099591111111085
1.101185,157,1.101185,157,-0.04157000000000011,-6.912177777777793
1.059615,151,1.059615,151,-0.04889600000000005,-7.954097777777784
1.010719,145,1.010719,145,-0.039482999999999935,-6.615359999999991
0.971236,139,0.971236,139,-0.055115000000000025,-8.83857777777778
0.916121,131,0.916121,131,-0.06448500000000001,-10.171200000000002
0.851636,122,0.851636,122,-0.0831829999999999,-12.830471111111097
0.768453,110,0.768453,110,-0.08527000000000007,-13.127288888888899
0.683183,98,0.683183,98,-0.06861600000000001,-10.758720000000002
0.614567,88,0.614567,88,-0.059288999999999925,-9.432213333333323
0.555278,79,0.555278,79,,
