VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.006218,0,0.011457,1,0.0051969999999999985,-0.2608711111111114
0.008306,0,0.016654,2,0.0031090000000000007,-0.557831111111111
0.011457,1,0.019763,3,-0.0020869999999999986,-1.2968177777777776
0.011457,1,0.017676,2,-0.0020870000000000003,-1.2968177777777778
0.016654,2,0.015589,1,0.0020870000000000003,-0.7031822222222222
0.019763,3,0.017676,2,0.005195999999999999,-0.26101333333333343
0.017676,2,0.022872,3,-0.0072829999999999995,-2.0358044444444445
0.015589,1,0.015589,1,0.005196000000000001,-0.2610133333333332
0.015589,1,0.020785,3,0.00937,0.33262222222222215
0.014567,1,0.030155,4,0.006218999999999995,-0.11552000000000073
0.017676,2,0.036374,5,,
0.022872,3,,,,
0.02185,3,,,,
0.019763,3,,,,
0.015589,1,,,,
0.014567,1,,,,
0.020785,3,,,,
0.030155,4,,,,
0.035352,4,,,,
0.036374,5,,,,
