VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.921,132,0.921,1,0.009000000000000008,0.28000000000000114
0.926,132,0.93,133,0.007999999999999896,0.1377777777777629
0.93,133,0.938,134,0.008000000000000007,0.13777777777777866
0.938,134,0.946,135,0.01200000000000001,0.7066666666666681
0.946,135,0.958,137,0.010000000000000009,0.4222222222222234
0.958,137,0.968,138,0.009000000000000008,0.28000000000000114
0.968,138,0.977,140,0.007000000000000006,-0.004444444444443585
0.977,140,0.984,141,0.007000000000000006,-0.004444444444443585
0.984,141,0.991,142,0.008000000000000007,0.13777777777777866
0.987,141,0.999,143,0.005999999999999894,-0.1466666666666817
0.991,142,1.005,144,0.007000000000000117,-0.00444444444442782
0.995,142,1.012,145,,
0.995,142,,,,
0.999,143,,,,
1.005,144,,,,
1.009,144,,,,
1.012,145,,,,
1.014,145,,,,
1.013,145,,,,
1.013,145,,,,
