run,VVin,idd,power,avg_power
run_0,1.0,"[7.812e-05, 3.855e-03, 4.200e-03, …]","[1.406e-04, 6.939e-03, 7.559e-03, …]",4.899e-04
run_1,1.1,"[6.643e-05, 3.856e-03, 4.198e-03, …]","[1.196e-04, 6.941e-03, 7.556e-03, …]",4.830e-04
run_2,1.2000000000000002,"[6.653e-05, 3.857e-03, 4.199e-03, …]","[1.198e-04, 6.943e-03, 7.558e-03, …]",4.859e-04
run_3,1.3000000000000003,"[7.693e-05, 3.856e-03, 4.200e-03, …]","[1.385e-04, 6.940e-03, 7.559e-03, …]",4.898e-04
run_4,1.4,"[6.620e-05, 3.858e-03, 4.199e-03, …]","[1.192e-04, 6.944e-03, 7.558e-03, …]",4.878e-04
