Code,DNL,INL
0,0.3803921422222223,0.0
1,0.0039215999999999696,-0.0588350739770919
2,0.003921528888888748,-0.046229624342567374
3,0.003921600000000192,-0.033624245819154415
4,0.003921528888888748,-0.021018796184629884
5,0.0039215999999997475,-0.008413417661216924
6,-0.12156866370370323,0.004192031973307111
7,0.003921588148148913,-0.10869278209587188
8,0.12941180444444256,-0.0960873443131987
9,0.003921528888890746,0.04200830976576716
10,0.0039215999999997475,0.05461368828918209
11,0.0039215288888867494,0.06721913792370612
12,-0.12156856888888856,0.07982451644711712
13,-0.12156867555555217,-0.033060202807247106
14,0.003921599999997749,-0.14594502872827497
15,0.12941169777777883,-0.1333395790937529
16,0.003921635555554248,0.004755968318550271
17,-0.12156863999999956,0.017361453508628857
18,0.003921564444445247,-0.09552333685684447
19,0.00392156444444125,-0.08291792277787301
20,0.003921564444449244,-0.07031250869890944
21,0.00392156444444125,-0.05770709461993798
22,0.003921564444445247,-0.045101680540970475
23,0.0039215999999997475,-0.03249626646199901
24,0.0039215288888867494,-0.019890816827476954
25,0.003921600000003744,-0.007285438304067939
26,0.0039215288888867494,0.005320011330462017
27,0.003921635555558245,0.017925389853874978
28,0.003921493333328252,0.030530875043955536
29,0.003921635555558245,0.04313621801180605
30,-0.12156871111110867,0.055741703201890556
31,0.003921635555550251,-0.057143158274691866
32,0.003921540740743579,-0.0445376730846192
33,-0.1215686162962979,-0.03193228270935341
34,0.003921564444449244,-0.14481704937112502
35,0.00392156444444125,-0.1322116352921496
36,0.0039215999999997475,-0.11960622121318604
37,0.003921528888890746,-0.10700077157866397
38,0.0039215999999997475,-0.09439539305524312
39,0.003921528888890746,-0.08178994342072106
40,0.003921635555550251,-0.0691845648973081
41,0.003921493333332249,-0.056579079707235434
42,0.003921635555558245,-0.04397373673938097
43,0.003921528888882753,-0.03136825154929252
44,0.003921600000007741,-0.018762873025887455
45,0.003921528888890746,-0.006157423391357497
46,0.0039215999999997475,0.006447955132063359
47,0.003921528888890746,0.01905340476658542
48,0.0039215999999997475,0.03165878328999838
49,0.00392156444444125,0.04426423292452044
50,-0.12156864000000356,0.05686964700348401
51,0.003921607111103453,-0.05601514336198932
52,0.12941172622223163,-0.04340968661636345
53,-0.12156856888888656,0.09468588924039048
54,0.003921493333332249,-0.018198830013965838
55,0.12941180444445233,-0.005593487046111375
56,-0.12156867555556206,0.13250216703286335
57,-0.12156856888889445,0.019617341111823648
58,0.12941172622222363,-0.09326737814254847
59,0.003921607111111447,0.044828197714205466
60,-0.12156864000000356,0.05743365445983923
61,0.003921564444457015,-0.05545113590564199
62,-0.24705877333333925,-0.04284572182665474
63,0.00392149333334002,-0.28122064552547166
64,0.25490200888888137,-0.2686153025576093
65,0.003921528888890746,-0.005029444034205552
66,0.00392156444444125,0.007575934489207409
67,0.003921564444449244,0.020181348568178867
68,0.003921635555550251,0.03278676264715032
69,0.003921493333332249,0.04539224783722299
70,-0.12156856888888656,0.05799759080508535
71,0.0039215217777630595,-0.05488712844927887
72,0.003921607111127212,-0.042281757037001294
73,-0.12156867555555417,-0.02967630029134385
74,0.12941180444443656,-0.14256112621238357
75,0.00392154074075135,-0.004465472133416723
76,-0.12156861629630578,0.008139918241864861
77,0.0039215999999997475,-0.10474484841992648
78,0.003921528888882753,-0.09213939878539652
79,0.003921564444457015,-0.07953402026199935
80,0.00392156444444125,-0.06692860618301211
81,0.00392163555554248,-0.05432319210404064
82,0.00392149333334002,-0.04171770691398377
83,0.0039215999999997475,-0.02911236394611352
84,0.003921528888882753,-0.01650691431159935
85,0.003921635555558245,-0.003901535788186392
86,0.003921528888898518,0.008703949401902061
87,0.0039215999999997475,0.021309327925315022
88,0.003921528888882753,0.033914777559844976
89,0.0039215999999997475,0.04652015608325794
90,0.003921528888898518,0.0591256057177721
91,0.003921599999983982,0.07173098424120086
92,0.003921564444457015,0.08433643387571503
93,0.003921564444457015,0.09694184795468648
94,0.0039215999999997475,0.10954726203367374
95,-0.12156867555555417,0.12215271166818789
96,-0.12156856888891021,0.009267885747163973
97,0.0039214933333557855,-0.10361683350721604
98,0.003921635555526715,-0.09101149053934579
99,0.003921528888898518,-0.07840600534928892
100,0.003921600000015513,-0.06580062682587595
101,0.003921493333324255,-0.053195177191330205
102,0.003921635555558245,-0.04058983422347574
103,0.00392156444444125,-0.027984349033403078
104,0.00392156444444125,-0.015378934954431617
105,0.00392156444444125,-0.0027735208754601595
106,0.00392156444444125,0.00983189320349551
107,0.003921564444457015,0.022437307282466967
108,0.003921564444425485,0.03504272136145422
109,0.003921600000015513,0.0476481354403941
110,0.003921528888882753,0.060253585074939844
111,0.003921635555558245,0.07285896359833702
112,0.003921493333324255,0.08546444878842546
113,0.003921635555558245,0.09806979175627993
114,-0.1215687111110968,0.1106752769463526
115,0.00392163555554248,-0.002209584530214038
116,0.12941173333335132,0.010395900659842836
117,-0.12156860444446871,0.14849148362772427
118,0.003921521777786818,0.03560672881778575
119,0.003921607111095682,0.04821210023008701
120,-0.1215686044444213,0.06081755697571288
121,0.003921528888898518,-0.05206719783417826
122,0.003921599999983982,-0.0394618193107653
123,0.003921528888898518,-0.026856369676251133
124,0.00392163555554248,-0.01425099115282238
125,0.12941169777777684,-0.0016455059627655069
126,0.003921635555558245,0.13645004144954162
127,-0.9372549688888827,0.1490555266396143
128,0.8196078933333442,-0.7795155926147382
129,0.003921493333324255,0.048776150353136115
130,-0.12156856888887868,0.06138149332097479
131,0.003921550222202086,-0.05150322593337364
132,0.12941178311111723,-0.03889782607665716
133,0.00392156444444125,0.09919780666899038
134,-0.12156863999999568,0.11180322074796183
135,-0.12156863999999568,-0.0010815696175193858
136,0.00392156444444125,-0.11396635998298481
137,0.12941181155556403,-0.10136094590401336
138,0.12941172622220787,0.03673471528606519
139,-0.12156856888887868,0.17483029114280332
140,0.00392149333330849,0.061945571888454905
141,0.12941184000001082,0.07455091485627778
142,-0.12156852148149888,0.2126466044908189
143,-0.12156890074072635,0.09976193264383444
144,0.003921777777792235,-0.013123118462361718
145,0.003921422222238791,-0.0005174910500550646
146,0.003921777777760704,0.012087780806729774
147,0.00392142222220726,0.02469340821900485
148,0.003921422222238791,0.03729868007572653
