Code,DNL,INL
0,0.6313725155555556,0.0
1,-0.12156856888888945,0.18755475822019171
2,-0.12156867555555517,0.0631220274534034
3,0.1294118044444441,-0.061310809980050784
4,0.003921493333334025,0.0652368325864937
5,-0.12156856888888945,0.06629416404192827
6,0.003921528888888748,-0.0581385667248598
7,0.003921600000000636,-0.0570811997138697
8,0.003921599999998859,-0.05602376159176852
9,0.003921528888890746,-0.054966323469669315
10,0.0039215999999997475,-0.05390895645867823
11,0.0039215288888867494,-0.05285151833657606
12,0.0039216355555562465,-0.051794151325588914
13,0.003921493333332249,-0.0507366776479322
14,0.003921600000001746,-0.049679346192497635
15,0.003921528888888748,-0.04862190807039547
16,0.0039216355555562465,-0.04756454105940635
17,0.0039215288888867494,-0.04650706738174964
18,0.0039215999999997475,-0.04544970037076249
19,0.003921528888890746,-0.0443922622486623
20,0.0039215999999997475,-0.043334895237671214
21,0.0039215288888867494,-0.042277457115567074
22,0.003921600000003744,-0.04122009010457993
23,0.003921564444445247,-0.04016265198247579
24,0.00392156444444125,-0.03910524941593015
25,0.003921564444445247,-0.03804784684938846
26,0.003921564444445247,-0.036990444282842816
27,0.0039215999999997475,-0.03593304171629717
28,0.0039215288888867494,-0.03487560359419303
29,0.003921600000003744,-0.033818236583205895
30,0.0039215288888867494,-0.032760798461101755
31,0.003921635555554248,-0.03170343145011461
32,0.003921493333336024,-0.03064595777245987
33,0.003921635555554248,-0.029588626317023328
34,0.003921493333332249,-0.028531152639368586
35,0.003921635555558245,-0.027473821183935994
36,0.003921528888882753,-0.026416347506273356
37,0.003921600000007741,-0.02535898049529016
38,0.003921528888882753,-0.024301542373182074
39,0.003921600000007741,-0.023244175362198877
40,0.00392156444444125,-0.022186737240090793
41,0.00392156444444125,-0.021129334673541205
42,0.0039215999999997475,-0.02007193210699951
43,0.003921528888890746,-0.01901449398489932
44,0.0039215999999997475,-0.01795712697390823
45,0.003921528888890746,-0.016899688851808037
46,0.0039215999999997475,-0.015842321840816947
47,0.003921528888890746,-0.014784883718716755
48,0.003921635555550251,-0.013727516707725663
49,0.00392149333334002,-0.012670043030074869
50,0.003921635555550251,-0.011612711574634381
51,0.003921528888890746,-0.010555237896983587
52,0.0039215999999997475,-0.009497870885992497
