Code,DNL,INL
0,0.6313725155555556,0.0
1,-0.12156856888888945,0.18575929459296425
2,0.003921521777778381,0.06134845122639337
3,0.12941181155555515,0.062427698526489946
4,-0.12156871111111067,0.1889972356043638
5,-0.12156856888888945,0.06458625001557176
6,0.003921528888888748,-0.05982459335099912
7,0.12941180444444456,-0.058745338939791836
8,0.12941176888889006,0.0678241910269713
9,-0.12156863999999956,0.19439368543817892
10,-0.12156860444444506,0.06998277096049794
11,0.0039215288888867494,-0.05442810796162847
12,0.0039216355555562465,-0.05334885355042315
13,0.003921493333332249,-0.052269492472548265
14,0.003921600000001746,-0.0511902736168975
15,0.003921528888888748,-0.05011094809457717
16,0.0039216355555562465,-0.049031693683369876
17,0.0039215288888867494,-0.04795233260549499
18,0.0039215999999997475,-0.04687307819429362
19,0.003921528888890746,-0.04579375267197526
20,0.0039215999999997475,-0.044714498260766
21,0.0039215288888867494,-0.043635172738447636
22,0.003921600000003744,-0.04255591832724232
23,0.003921564444445247,-0.04147659280492001
24,0.00392156444444125,-0.0403973028381562
25,0.003921564444445247,-0.03931801287139633
26,0.003921564444445247,-0.03823872290463252
27,0.0039215999999997475,-0.037159432937868705
28,0.0039215288888867494,-0.036080107415550344
29,0.003921600000003744,-0.03500085300434503
30,0.0039215288888867494,-0.03392152748202272
31,0.003921635555554248,-0.032842273070817406
32,0.003921493333336024,-0.03176291199294449
33,0.003921635555554248,-0.030683693137289778
34,0.003921493333332249,-0.029604332059416864
35,0.003921635555558245,-0.0285251132037661
36,0.003921528888882753,-0.027445752125893185
37,0.003921600000007741,-0.02636649771469182
38,0.003921528888882753,-0.02528717219236556
39,0.003921600000007741,-0.02420791778116419
40,0.00392156444444125,-0.023128592258837937
41,0.00392156444444125,-0.02204930229207807
42,0.0039215999999997475,-0.020970012325318206
43,0.003921528888890746,-0.01989068680299984
44,0.0039215999999997475,-0.01881143239179058
45,0.003921528888890746,-0.017732106869472217
46,0.0039215999999997475,-0.016652852458262955
47,0.003921528888890746,-0.015573526935944592
48,0.003921635555550251,-0.014494272524735329
49,0.00392149333334002,-0.013414911446866363
50,0.003921635555550251,-0.012335692591207703
51,0.003921528888890746,-0.011256331513338737
52,0.0039215999999997475,-0.010177077102129475
53,0.003921528888882753,-0.009097751579811112
54,0.0039215999999997475,-0.008018497168609744
55,0.003921528888898518,-0.006939171646291382
56,0.0039215999999997475,-0.005859917235074224
57,0.00392156444444125,-0.004780591712755861
58,0.00392156444444125,-0.0037013017459959956
59,0.0039215999999997475,-0.0026220117792361305
