Code,DNL,INL
0,0.505882311111111,0.0
1,-0.12156856888888878,0.11200303933692263
2,0.003921528888888748,-0.0015254965175658262
3,0.003921600000000192,0.010436065405723147
4,0.003921528888888748,0.022397698440123688
5,0.0039215999999997475,0.03435926036341167
6,0.003921528888888748,0.04632089339781172
7,0.003921600000000636,0.05828245532110069
8,0.003921599999998859,0.07024408835550172
9,0.003921528888890746,0.08220572138990079
10,0.0039215999999997475,0.09416728331319074
11,0.0039215288888867494,0.10612891634759178
12,-0.12156856888888856,0.11809047827087779
13,-0.12156867555555217,0.004561942416390568
14,0.003921599999997749,-0.10896670010476228
15,0.12941169777777883,-0.09700506707036322
16,0.003921635555554248,0.040446663741815
17,-0.12156863999999956,0.05240833233176861
18,0.003921564444445247,-0.061120274633827715
19,0.00392156444444125,-0.049158677154983205
20,0.003921564444449244,-0.03719707967614264
21,0.00392156444444125,-0.02523548219729024
22,0.003921564444445247,-0.013273884718449678
23,0.0039215999999997475,-0.0013122872396051674
24,0.0039215288888867494,0.010649345794793893
25,0.003921600000003744,0.022610907718079904
26,0.0039215288888867494,0.034572540752486856
27,0.003921635555558245,0.04653410267577287
28,0.003921493333328252,0.058495771265730426
29,0.003921635555558245,0.07045729763345794
30,-0.12156871111110867,0.08241896622341945
31,0.003921635555550251,-0.031109711853289923
32,0.003921540740743579,-0.01914804326334026
33,-0.1215686162962979,-0.007186469488197468
34,0.003921564444449244,-0.12071505275009602
35,0.00392156444444125,-0.10875345527124361
36,0.0039215999999997475,-0.09679185779240305
37,0.003921528888890746,-0.08483022475800005
38,0.0039215999999997475,-0.07286866283471403
39,0.003921528888890746,-0.06090702980031103
40,0.003921635555550251,-0.048945467877025015
41,0.003921493333332249,-0.036983799287071406
42,0.003921635555558245,-0.025022272919335994
43,0.003921528888882753,-0.013060604329382386
44,0.003921600000007741,-0.0010990424060963733
45,0.003921528888890746,0.010862590628306634
46,0.0039215999999997475,0.02282415255160054
47,0.003921528888890746,0.03478578558600355
48,0.0039215999999997475,0.046747347509289564
49,0.00392156444444125,0.05870898054369257
50,0.00392156444444125,0.07067057802252918
51,0.0039215999999997475,0.0826321755013737
52,0.003921528888890746,0.0945938085357767
53,0.0039215999999997475,0.10655537045906271
54,0.003921528888898518,0.11851700349346572
55,0.0039215999999997475,0.13047856541676753
56,-0.12156867555556206,0.14244019845116263
57,-0.12156856888889445,0.028911555930003864
58,0.12941172622222363,-0.0846169799244952
59,0.003921607111111447,0.052834779332131786
60,-0.12156864000000356,0.0647964194776465
61,0.003921564444457015,-0.04873218748796167
62,0.12941175466666266,-0.03677059000910137
63,0.003921578666664649,0.10068119769195663
64,-0.12156860444444506,0.11264280939302454
65,0.003921528888890746,-0.0008857620170172393
66,0.00392156444444125,0.011075799906268773
67,0.003921564444449244,0.023037397385113283
68,0.003921635555550251,0.03499899486395779
69,0.003921493333332249,0.0469606634539114
70,-0.12156856888888656,0.05892218982164681
71,0.0039215217777630595,-0.05460634603284436
72,0.003921607111127212,-0.04264479122067794
73,-0.12156867555555417,-0.03068315107515534
74,0.12941180444443656,-0.14421179359629832
75,0.00392154074075135,-0.00675995611746632
76,-0.12156861629630578,0.00520161765768042
77,0.0039215999999997475,-0.10832696560422997
78,0.003921528888882753,-0.09636533256981908
79,0.003921564444457015,-0.08440377064654096
80,0.00392156444444125,-0.07244217316768856
81,0.00392163555554248,-0.06048057568883615
82,0.00392149333334002,-0.04851890709889833
83,0.0039215999999997475,-0.036557380731162915
