Code,DNL,INL
0,0.6313725155555556,0.0
1,-0.12156856888888945,0.22073814889818769
2,-0.12156867555555517,0.10718964497039155
3,0.1294118044444441,-0.006358965624070222
4,-0.12156871111111067,0.1310729037814667
5,-0.12156856888888856,0.017524257631448888
6,0.12941173333333245,-0.09602424629634577
7,0.003921600000000636,0.041407551998079564
8,0.003921599999998859,0.05334921695917316
9,-0.12156867555555417,0.0652908819202638
10,0.003921607111109449,-0.04825772867419747
11,0.12941172622222186,-0.03631605660199513
12,-0.12156856888888856,0.10111573458132146
13,-0.12156867555555217,-0.01243276934647418
14,0.003921599999997749,-0.12598137994093347
15,0.12941169777777883,-0.11403971497984283
16,0.12941183999999906,0.023392047759028933
17,-0.12156866370370523,0.16082395272012087
18,-0.1215686162962939,0.04727535397751047
19,0.00392156444444125,-0.06627319735769059
20,0.003921564444449244,-0.05433156795215647
21,0.00392156444444125,-0.04238993854661446
22,0.12941176888889006,-0.030448309141080345
23,0.003921588148146915,0.1069835247089025
24,-0.12156866370370523,0.11892517781814622
25,0.003921600000003744,0.005376579075533843
26,0.0039215288888867494,0.017318244036630404
27,0.003921635555558245,0.02925983788660997
28,0.003921493333328252,0.04120153840326108
29,0.003921635555558245,0.05314309669768215
30,-0.12156871111110867,0.06508479721433326
31,0.003921635555550251,-0.04846384893568256
32,0.003921540740743579,-0.03652214841903935
33,-0.1215686162962979,-0.024580542717203002
34,0.003921564444449244,-0.138129094052408
35,0.00392156444444125,-0.126187464646866
36,0.0039215999999997475,-0.11424583524133583
37,0.003921528888890746,-0.10230417028023926
38,0.0039215999999997475,-0.0903625764302597
39,0.003921528888890746,-0.07842091146916313
40,0.003921635555550251,-0.06647931761918358
41,0.003921493333332249,-0.05453761710253641
42,0.003921635555558245,-0.042596058808115345
43,0.003921528888882753,-0.030654358291460286
44,0.003921600000007741,-0.018712764441488616
45,0.003921528888890746,-0.0067710994803841604
46,0.0039215999999997475,0.005170494369595404
47,0.003921528888890746,0.017112159330691965
48,0.0039215999999997475,0.029053753180679424
49,0.00392156444444125,0.04099541814176809
50,-0.12156864000000356,0.05293704754730615
51,0.003921607111103453,-0.06061152749160846
52,0.12941172622223163,-0.048669855419408097
53,-0.12156856888888656,0.08876193576391245
54,0.003921493333332249,-0.024786568163877278
55,0.12941180444445233,-0.01284500986945621
56,-0.12156867555556206,0.12458685953609303
57,-0.12156856888889445,0.011038248941619914
58,0.12941172622222363,-0.1025102549861777
59,0.003921607111111447,0.03492153619713494
60,-0.12156864000000356,0.046863208269343204
61,0.003921564444457015,-0.06668536676957142
62,-0.1215686162962979,-0.05474373736401756
63,0.003921540740735585,-0.1682922886992265
64,0.12941180444444456,-0.1563506829973941
65,0.003921528888890746,-0.018918813591852768
66,-0.1215686162962979,-0.006977219741873202
67,0.003921540740743579,-0.12052577107707425
68,0.12941183999999506,-0.10858416537524186
69,0.003921493333332249,0.028847739585850084
70,-0.12156856888888656,0.04078929788027116
71,0.0039215217777630595,-0.07275920604751857
72,0.003921607111127212,-0.0608176193086586
73,-0.12156867555555417,-0.048875947236442445
74,0.12941180444443656,-0.16242455783089188
75,0.00392154074075135,-0.024992688425366318
76,-0.12156861629630578,-0.013051082723526026
77,0.0039215999999997475,-0.12659963405874286
78,0.003921528888882753,-0.11465796909763841
79,0.003921564444457015,-0.10271637524766675
80,0.00392156444444125,-0.0907747458421208
81,0.00392163555554248,-0.07883311643657483
82,0.00392149333334002,-0.06689141591994345
83,0.0039215999999997475,-0.05494985762551449
84,0.003921528888882753,-0.04300819266442583
85,0.003921635555558245,-0.031066598814438368
86,0.003921528888898518,-0.019124898297791206
87,0.0039215999999997475,-0.007183304447803746
88,0.003921528888882753,0.0047583605132849194
89,0.0039215999999997475,0.01669995436327238
90,0.003921528888898518,0.028641619324361045
91,0.003921599999983982,0.04058321317434851
92,0.003921564444457015,0.05252487813542138
93,0.003921564444457015,0.06446650754098313
94,0.0039215999999997475,0.07640813694652908
95,-0.12156867555555417,0.08834980190761775
96,-0.12156856888891021,-0.025198808686831674
97,0.0039214933333557855,-0.13874731261465298
98,0.003921635555526715,-0.1268057543202082
99,0.003921528888898518,-0.11486405380359264
100,0.003921600000015513,-0.1029224599535894
101,0.003921493333324255,-0.09098079499248495
102,0.003921635555558245,-0.07903923669807177
103,0.00392156444444125,-0.0670975361814246
104,0.00392156444444125,-0.055155906775878644
105,0.00392156444444125,-0.043214277370348476
106,0.00392156444444125,-0.03127264796481831
107,0.003921564444457015,-0.019331018559288142
108,0.003921564444425485,-0.007389389153726395
109,0.003921600000015513,0.004552240251787983
110,0.003921528888882753,0.01649390521289244
111,0.003921635555558245,0.02843549906286411
112,-0.12156871111111267,0.04037719957952706
113,0.003921635555558245,-0.07317144657049665
114,0.00392149333334002,-0.06122974605384949
115,0.00392163555554248,-0.04928818775940474
116,0.12941173333335132,-0.03734648724277336
117,-0.12156860444446871,0.10008531105166676
118,0.003921521777786818,-0.013463228431713029
119,0.4431372871110979,-0.0015216416928214786
120,-0.01699343407405729,0.4496357103793653
121,0.21307183407406827,0.4406623412663969
122,0.003921635555558245,0.661754240301554
123,0.2799999573333152,0.6736959408182169
124,-0.5649672817777464,0.961715963112621
125,-0.07973859555555562,0.4047687462959636
126,-0.24705877333334714,0.33305021570149684
127,-0.1215687111110968,0.09401150732925442
128,0.003921635555558245,-0.0195371388207535
129,0.003921493333324255,-0.007595438304106336
130,-0.12156856888887868,0.004346119990322627
131,0.003921550222202086,-0.10920238393746709
132,0.12941178311111723,-0.09726076875417612
133,0.00392156444444125,0.04017107931803012
134,-0.12156863999999568,0.05211270872357608
135,-0.12156863999999568,-0.061435866315330635
136,0.00392156444444125,-0.17498444135423735
137,0.12941181155556403,-0.16304281194870718
138,0.12941172622220787,-0.025610935432038358
139,-0.12156856888887868,0.1118208557512585
140,0.00392149333330849,-0.001727648176531223
141,0.00392163555557401,0.01021391011786616
142,-0.2470586311111289,0.022155610634544902
143,0.003921208888903571,-0.21688295551549508
144,0.12941198222222905,-0.20494168166550253
145,0.003921422222238791,-0.06750963448218449
146,0.003921777777760704,-0.05556814729885673
147,0.00392142222220726,-0.04362630455997558
148,0.003921422222238791,-0.0316848173766794
149,0.003921777777792235,-0.01974333019335164
150,0.12941176888884653,-0.0078014874544704875
151,0.003921445925944456,0.12963034639546497
152,-0.12156859259258435,0.1415718572824984
153,0.003921422222238791,0.028023329651003022
154,0.003921777777760704,0.03996481683433078
155,0.003921777777760704,0.05190665957321193
156,0.003921066666653816,0.0638485023120615
157,0.003921777777792235,0.07578963393980429
158,-0.24705848888884752,0.08773147667868544
159,-0.12156885333337819,-0.1513069472490732
160,0.12941169777779282,-0.2648557356213625
161,0.00392142222220726,-0.12742397288248083
162,0.003921777777792235,-0.11548248569915308
163,0.00392142222220726,-0.10354064296027192
164,0.1294119822222608,-0.09159915577697575
165,0.0039213511110902655,0.04583289140637387
166,-0.12156871111111267,0.057774307478553055
167,0.003921777777792235,-0.05577433867147066
168,0.003921777777760704,-0.043832495932589505
169,0.003921066666653816,-0.03189065319373993
170,0.003921777777760704,-0.01994952156596557
171,0.003921777777792235,-0.008007678827115998
172,0.003921422222238791,0.003934163911765154
173,0.00392142222220726,0.01587565109509291
174,0.12941183999999506,0.027817138278389088
175,0.003921730370380905,0.16524904323947315
176,-0.24705896296296082,0.17719083857094295
177,0.003921730370380905,-0.06184805943089739
178,0.003921351111121796,-0.04990626409942757
179,-0.1215687111111442,-0.0379648480272168
180,0.12941198222222905,-0.15151349417727208
181,0.12941183999999506,-0.014081446993954059
182,0.003921422222238791,0.12335045796712998
183,-0.12156882962960935,0.13529194515045775
184,-0.12156823703706254,0.02174318048193729
185,0.12941169777779282,-0.09180499159400471
186,0.1294114133332931,0.04562677114487693
187,-0.12156823703699937,0.18305824943925902
188,0.003921445925912925,0.0695100773633486
189,0.003921635555558245,0.08145158825035044
190,0.25490184126988424,0.09339328876699761
191,0.003921269841233199,0.35631519499797076
192,-0.49803899259257556,0.3682565298003245
193,0.003921730370317844,-0.12176239783116216
194,0.003921825185235095,-0.10982060249975549
195,-0.12156918518519433,-0.09787871235343143
196,0.12941198222222905,-0.21142783257753686
197,0.12941183999999506,-0.07399578539421883
198,-0.12156847407405602,0.06343611956686522
199,-0.12156894814820085,-0.05011228954610184
200,0.003921777777792235,-0.1636611727331822
201,0.12941169777779282,-0.15171932999430104
202,0.12941176888887806,-0.014287567255419414
203,-0.12156859259261588,0.12314426659454764
204,0.003921445925975986,0.009595738963020671
205,0.003921635555558245,0.021537249850085673
206,-0.24705896296296082,0.03347895036673284
207,0.003921825185140504,-0.2055599476351391
208,0.12941162666670736,-0.1936180574888782
209,0.00392142222217573,-0.056186365861081965
210,0.003921777777792235,-0.044244878677817366
211,0.003921777777792235,-0.032303035938936214
212,0.003921066666685347,-0.020361193200055066
213,0.003921777777760704,-0.008420061572280702
214,0.003921777777792235,0.0035217811665688714
215,0.00392142222220726,0.015463623905481604
216,-0.12156859259258435,0.02740511108877778
217,0.003921445925912925,-0.08614341654271761
218,0.12941176888887806,-0.07420190565571576
219,-0.12156859259258435,0.06322992819425129
220,0.0039217303703493744,-0.0503185994372441
221,0.12941148444444184,-0.03837680410580586
222,0.003921777777792235,0.0990547452997248
223,-0.121568829629641,0.11099658803863753
224,-0.1215682370370309,-0.002552176629914508
225,0.003921066666685347,-0.1161003487058565
226,0.003921777777792235,-0.10415921707808214
227,0.003921777777760704,-0.09221737433920099
228,0.003921422222238791,-0.08027553160035142
229,0.00392142222217573,-0.06833404441702366
230,0.003921777777792235,-0.05639255723372748
231,0.003921422222238791,-0.044450714494846326
232,0.003921777777760704,-0.03250922731151857
233,0.003921422222238791,-0.020567384572668997
234,0.003921422222238791,-0.008625897389341238
235,0.003921777777760704,0.00331558979398652
236,0.00392142222220726,0.015257432532836093
237,0.003921777777760704,0.02719891971613227
238,0.003921422222270321,0.039140762455013425
239,-0.121568829629641,0.05108224963837276
240,-0.1215682370370309,-0.062466515030179276
241,0.12941169777776107,-0.17601468710612128
242,0.0039211614815080065,-0.03858292436727121
243,-0.12156823703709407,-0.02664169792467419
244,0.003921422222270321,-0.14018987000067934
245,0.003921777777792235,-0.12824838281728843
246,0.00392142222217573,-0.11630654007840727
247,0.003921422222238791,-0.10436505289514267
248,0.003921777777792235,-0.09242356571181491
249,0.003921422222238791,-0.08048172297293377
250,0.003921777777760704,-0.06854023578960601
