 1.00000000e-12  5.64705882e-01  7.18357640e-01  7.14478521e-01  7.14495184e-01  7.14528429e-01  7.14594600e-01  7.14725678e-01  7.14982910e-01  7.15478649e-01 
 1.02800000e-12  5.64705882e-01  7.15702936e-01  7.11745775e-01  7.11762819e-01  7.11796824e-01  7.11864501e-01  7.11998546e-01  7.12261527e-01  7.12768084e-01 
 1.08400000e-12  5.64705882e-01  7.14318262e-01  7.10233659e-01  7.10251355e-01  7.10286657e-01  7.10356910e-01  7.10496019e-01  7.10768809e-01  7.11293790e-01 
 1.19600000e-12  5.64705882e-01  7.19268855e-01  7.15031060e-01  7.15049825e-01  7.15087257e-01  7.15161729e-01  7.15309128e-01  7.15597922e-01  7.16152813e-01 
 1.42000000e-12  5.64705882e-01  7.24749709e-01  7.20404745e-01  7.20424941e-01  7.20465219e-01  7.20545321e-01  7.20703739e-01  7.21013654e-01  7.21607476e-01 
 1.71172314e-12  5.64705882e-01  7.27047724e-01  7.22725249e-01  7.22746232e-01  7.22788075e-01  7.22871262e-01  7.23035681e-01  7.23356967e-01  7.23971301e-01 
 2.29516942e-12  5.64705882e-01  7.27967056e-01  7.23753208e-01  7.23774385e-01  7.23816608e-01  7.23900537e-01  7.24066361e-01  7.24390172e-01  7.25008594e-01 
 3.28674307e-12  5.64705882e-01  7.27765385e-01  7.23671387e-01  7.23692361e-01  7.23734181e-01  7.23817310e-01  7.23981561e-01  7.24302322e-01  7.24914999e-01 
 4.49487532e-12  5.64705882e-01  7.27904965e-01  7.23902916e-01  7.23923875e-01  7.23965665e-01  7.24048732e-01  7.24212859e-01  7.24533365e-01  7.25145508e-01 
 6.46463514e-12  5.64705882e-01  7.27756518e-01  7.23890455e-01  7.23911386e-01  7.23953120e-01  7.24036078e-01  7.24199990e-01  7.24520089e-01  7.25131500e-01 
 9.48009749e-12  5.64705882e-01  7.27779640e-01  7.24106272e-01  7.24127201e-01  7.24168930e-01  7.24251878e-01  7.24415769e-01  7.24735818e-01  7.25347105e-01 
 1.38673199e-11  5.64705882e-01  7.27616961e-01  7.24215779e-01  7.24236670e-01  7.24278323e-01  7.24361120e-01  7.24524716e-01  7.24844200e-01  7.25454453e-01 
 1.99284579e-11  5.64705882e-01  7.27633212e-01  7.24586022e-01  7.24606890e-01  7.24648496e-01  7.24731199e-01  7.24894608e-01  7.25213725e-01  7.25823263e-01 
 3.20507338e-11  5.64705882e-01  7.27492976e-01  7.25137254e-01  7.25158043e-01  7.25199492e-01  7.25281886e-01  7.25444688e-01  7.25762632e-01  7.26369992e-01 
 5.62952857e-11  5.64705882e-01  7.28710767e-01  7.26727483e-01  7.26748159e-01  7.26789383e-01  7.26871329e-01  7.27033246e-01  7.27349470e-01  7.27953567e-01 
 1.00000000e-10  5.64705882e-01  7.35929812e-01  7.30253380e-01  7.30273856e-01  7.30314684e-01  7.30395842e-01  7.30556210e-01  7.30869430e-01  7.31467886e-01 
 1.04848910e-10  5.64705882e-01  7.37846666e-01  7.30894540e-01  7.30915007e-01  7.30955817e-01  7.31036938e-01  7.31197232e-01  7.31510303e-01  7.32108461e-01 
 1.14546731e-10  5.64705882e-01  7.41858260e-01  7.32111164e-01  7.32131603e-01  7.32172356e-01  7.32253367e-01  7.32413440e-01  7.32726080e-01  7.33323414e-01 
 1.33942373e-10  5.64705882e-01  7.49880267e-01  7.34449694e-01  7.34470075e-01  7.34510714e-01  7.34591497e-01  7.34751120e-01  7.35062881e-01  7.35658541e-01 
