 1.00000000e-12  9.04051383e+00  3.95519129e-01  3.96300183e-01  3.96451960e-01  3.86436555e-01  3.76776452e-01  3.79263643e-01  3.79409803e-01  4.73860848e-01  8.99999999e-01 
 1.02386279e-12  2.11649610e+00  3.98674595e-01  3.99484182e-01  3.99641189e-01  3.89469379e-01  3.79753136e-01  3.82303832e-01  3.82448483e-01  4.75818574e-01  8.99999999e-01 
 1.07158836e-12  1.45520063e+00  4.04573014e-01  4.05455323e-01  4.05618032e-01  3.95120446e-01  3.85449016e-01  3.88110636e-01  3.88243746e-01  4.79982118e-01  8.99999999e-01 
 1.14210942e-12  1.01264050e+00  4.11104081e-01  4.12106748e-01  4.12271015e-01  4.01316888e-01  3.91886620e-01  3.94695703e-01  3.94828710e-01  4.84789817e-01  8.99999999e-01 
 1.22023660e-12  7.63696092e-01  4.15381774e-01  4.16513218e-01  4.16677480e-01  4.05295467e-01  3.96225111e-01  3.99189073e-01  3.99352061e-01  4.87618611e-01  8.99999999e-01 
 1.35922868e-12  5.18583921e-01  4.18468409e-01  4.19797563e-01  4.19973587e-01  4.07958889e-01  3.99723399e-01  4.02903501e-01  4.03102295e-01  4.89141265e-01  8.99999998e-01 
 1.57502122e-12  3.30336557e-01  4.17874317e-01  4.19417125e-01  4.19635720e-01  4.06953768e-01  3.99889973e-01  4.03293645e-01  4.03503428e-01  4.87201058e-01  8.99999998e-01 
 1.90704723e-12  2.01741119e-01  4.13854622e-01  4.15585030e-01  4.15870186e-01  4.03006420e-01  3.96913155e-01  4.00454732e-01  4.00622228e-01  4.82597074e-01  8.99999998e-01 
 2.54084200e-12  1.04036530e-01  4.06944990e-01  4.08783851e-01  4.09111963e-01  3.97627265e-01  3.91362279e-01  3.94787970e-01  3.94873684e-01  4.76452165e-01  8.99999997e-01 
 3.47530237e-12  5.88244583e-02  4.00444984e-01  4.01958345e-01  4.02220306e-01  3.93635625e-01  3.85992559e-01  3.88826263e-01  3.88887459e-01  4.72219917e-01  8.99999996e-01 
