 1.00000000e-12  9.04062975e+00  3.95515219e-01  3.96296789e-01  3.96448277e-01  3.86432321e-01  3.76771616e-01  3.79258837e-01  3.79404964e-01  4.73858684e-01  1.14702397e-01 
 1.02386549e-12  2.11657788e+00  3.98670930e-01  3.99481049e-01  3.99637760e-01  3.89465368e-01  3.79748513e-01  3.82299245e-01  3.82443863e-01  4.75816596e-01  1.14702397e-01 
 1.07159646e-12  1.45525250e+00  4.04569701e-01  4.05452574e-01  4.05614975e-01  3.95116743e-01  3.85444692e-01  3.88106362e-01  3.88239437e-01  4.79980430e-01  1.14702397e-01 
 1.14212321e-12  1.01271586e+00  4.11100607e-01  4.12103883e-01  4.12267822e-01  4.01312980e-01  3.91882088e-01  3.94691234e-01  3.94824207e-01  4.84788021e-01  1.14702397e-01 
 1.22025740e-12  7.63785654e-01  4.15377839e-01  4.16509936e-01  4.16673849e-01  4.05291050e-01  3.96220087e-01  3.99184123e-01  3.99347077e-01  4.87616444e-01  1.14702397e-01 
 1.35926474e-12  5.18687541e-01  4.18463432e-01  4.19793309e-01  4.19968954e-01  4.07953349e-01  3.99717286e-01  4.02897471e-01  4.03096220e-01  4.89138231e-01  1.14702397e-01 
 1.57507539e-12  3.30462803e-01  4.17867771e-01  4.19411386e-01  4.19629550e-01  4.06946606e-01  3.99882153e-01  4.03285893e-01  4.03495607e-01  4.87196793e-01  1.14702397e-01 
 1.90713377e-12  2.01883766e-01  4.13846443e-01  4.15577763e-01  4.15862401e-01  4.02997658e-01  3.96903424e-01  4.00445023e-01  4.00612425e-01  4.82591646e-01  1.14702396e-01 
 2.54097851e-12  1.04192907e-01  4.06934983e-01  4.08774868e-01  4.09102284e-01  3.97616727e-01  3.91350111e-01  3.94775716e-01  3.94861355e-01  4.76445671e-01  1.14702396e-01 
 3.47550652e-12  5.89764553e-02  4.00433109e-01  4.01947551e-01  4.02208560e-01  3.93622886e-01  3.85977720e-01  3.88811257e-01  3.88872445e-01  4.72212332e-01  1.14702396e-01 
 4.89851053e-12  3.35845044e-02  3.94835299e-01  3.95224226e-01  3.95288553e-01  3.89908131e-01  3.81041238e-01  3.82757338e-01  3.82781209e-01  4.68967586e-01  1.14702395e-01 
