run,VVin,idd,power,avg_power
run_0,0.6,"[0.281, 0.108, 6.059e-02, …]","[0.506, 0.195, 0.109, …]",9.274e-04
run_1,0.7,"[0.281, 0.108, 6.070e-02, …]","[0.506, 0.195, 0.109, …]",9.288e-04
run_2,0.7999999999999999,"[0.281, 0.109, 6.080e-02, …]","[0.506, 0.195, 0.109, …]",9.523e-04
run_3,0.8999999999999999,"[0.281, 0.109, 6.090e-02, …]","[0.506, 0.195, 0.110, …]",9.064e-04
run_4,0.9999999999999999,"[0.281, 0.109, 6.100e-02, …]","[0.506, 0.195, 0.110, …]",9.294e-04
run_5,1.0999999999999999,"[0.281, 0.109, 6.111e-02, …]","[0.505, 0.196, 0.110, …]",9.503e-04
run_6,1.2,"[0.281, 0.109, 6.120e-02, …]","[0.505, 0.196, 0.110, …]",9.271e-04
