 1.00000000e-12  9.04063915e+00  3.95514898e-01  3.96296511e-01  3.96447975e-01  3.86431973e-01  3.76771219e-01  3.79258443e-01  3.79404567e-01  4.73858507e-01  5.00000000e-02 
 1.02386570e-12  2.11658452e+00  3.98670629e-01  3.99480792e-01  3.99637478e-01  3.89465038e-01  3.79748133e-01  3.82298869e-01  3.82443483e-01  4.75816433e-01  5.00000000e-02 
 1.07159711e-12  1.45525671e+00  4.04569428e-01  4.05452348e-01  4.05614723e-01  3.95116438e-01  3.85444336e-01  3.88106011e-01  3.88239082e-01  4.79980291e-01  5.00000000e-02 
 1.14212433e-12  1.01272195e+00  4.11100321e-01  4.12103647e-01  4.12267559e-01  4.01312658e-01  3.91881715e-01  3.94690866e-01  3.94823837e-01  4.84787873e-01  5.00000000e-02 
 1.22025909e-12  7.63792881e-01  4.15377515e-01  4.16509666e-01  4.16673551e-01  4.05290687e-01  3.96219674e-01  3.99183715e-01  3.99346667e-01  4.87616266e-01  5.00000000e-02 
 1.35926766e-12  5.18695848e-01  4.18463024e-01  4.19792960e-01  4.19968573e-01  4.07952895e-01  3.99716784e-01  4.02896976e-01  4.03095721e-01  4.89137983e-01  5.00000000e-02 
 1.57507979e-12  3.30472832e-01  4.17867236e-01  4.19410916e-01  4.19629046e-01  4.06946020e-01  3.99881513e-01  4.03285259e-01  4.03494967e-01  4.87196444e-01  5.00000000e-02 
 1.90714079e-12  2.01894939e-01  4.13845776e-01  4.15577170e-01  4.15861766e-01  4.02996943e-01  3.96902630e-01  4.00444230e-01  4.00611625e-01  4.82591203e-01  5.00000000e-02 
 2.54098958e-12  1.04204872e-01  4.06934171e-01  4.08774139e-01  4.09101498e-01  3.97615871e-01  3.91349123e-01  3.94774721e-01  3.94860353e-01  4.76445143e-01  5.00000000e-02 
 3.47552308e-12  5.89877515e-02  4.00432152e-01  4.01946680e-01  4.02207612e-01  3.93621858e-01  3.85976522e-01  3.88810045e-01  3.88871233e-01  4.72211719e-01  5.00000000e-02 
 4.89850772e-12  3.35947204e-02  3.94834244e-01  3.95223284e-01  3.95287511e-01  3.89906926e-01  3.81039862e-01  3.82755970e-01  3.82779845e-01  4.68966905e-01  5.00000000e-02 
 6.43048549e-12  2.71513731e-02  3.91901336e-01  3.91055445e-01  3.90920090e-01  3.87386372e-01  3.78175773e-01  3.78958069e-01  3.78930270e-01  4.67002110e-01  5.00000000e-02 
 8.78272295e-12  1.89618567e-02  3.89882110e-01  3.87865761e-01  3.87558172e-01  3.85356567e-01  3.76039591e-01  3.76056183e-01  3.76072776e-01  4.64935177e-01  5.00000000e-02 
 1.27954743e-11  1.66179274e-02  3.88652135e-01  3.86182307e-01  3.85769935e-01  3.84205817e-01  3.74977968e-01  3.74586906e-01  3.74701817e-01  4.62717878e-01  5.00000000e-02 
 1.81625863e-11  1.22459246e-02  3.88101718e-01  3.86306332e-01  3.85801099e-01  3.84098684e-01  3.74976572e-01  3.74680655e-01  3.74968952e-01  4.60373693e-01  5.00000000e-02 
 2.51132973e-11  1.30041997e-02  3.87761759e-01  3.87252798e-01  3.86583072e-01  3.84427451e-01  3.75437688e-01  3.75429718e-01  3.75930719e-01  4.57686718e-01  5.00000000e-02 
 3.40602939e-11  1.02733149e-02  3.87530067e-01  3.88711899e-01  3.87763739e-01  3.84962467e-01  3.76136333e-01  3.76521966e-01  3.77306334e-01  4.54194265e-01  5.00000000e-02 
 4.41250905e-11  1.23240074e-02  3.87405274e-01  3.90457833e-01  3.89115799e-01  3.85613359e-01  3.77053229e-01  3.77866386e-01  3.78950417e-01  4.50418221e-01  5.00000000e-02 
 5.97355703e-11  1.07987889e-02  3.87356706e-01  3.93258936e-01  3.91251397e-01  3.86674609e-01  3.78543535e-01  3.80020268e-01  3.81569835e-01  4.44503425e-01  5.00000000e-02 
 7.73882308e-11  1.36186303e-02  3.87899392e-01  3.96528364e-01  3.93747926e-01  3.87987123e-01  3.80383116e-01  3.82579259e-01  3.84625020e-01  4.38056376e-01  5.00000000e-02 
 1.00000000e-10  1.22153842e-02  3.89580756e-01  4.00843713e-01  3.97062497e-01  3.89802745e-01  3.82840684e-01  3.85968030e-01  3.88627416e-01  4.30070468e-01  5.00000000e-02 
 1.00441498e-10  6.38234713e-03  3.89744283e-01  4.01025431e-01  3.97221536e-01  3.89951969e-01  3.82996120e-01  3.86134300e-01  3.88803900e-01  4.30316059e-01  5.00000000e-02 
 1.01324493e-10  4.11803512e-03  3.90076752e-01  4.01379143e-01  3.97527115e-01  3.90235721e-01  3.83283023e-01  3.86444518e-01  3.89136742e-01  4.30694304e-01  5.00000000e-02 
 1.03090484e-10  4.23845505e-03  3.90761666e-01  4.02071541e-01  3.98120893e-01  3.90735967e-01  3.83827506e-01  3.87044510e-01  3.89785376e-01  4.31331436e-01  5.00000000e-02 
 1.06596902e-10  3.80909646e-03  3.92103758e-01  4.03393124e-01  3.99266393e-01  3.91646194e-01  3.84861179e-01  3.88209242e-01  3.91041635e-01  4.32589007e-01  5.00000000e-02 
 1.13609737e-10  4.10312664e-03  3.94705740e-01  4.05925514e-01  4.01486256e-01  3.93439851e-01  3.86861967e-01  3.90482349e-01  3.93491734e-01  4.35034948e-01  5.00000000e-02 
 1.27635406e-10  3.57548349e-03  3.99793622e-01  4.10847058e-01  4.05822634e-01  3.96931839e-01  3.90776792e-01  3.94935272e-01  3.98295767e-01  4.39819795e-01  5.00000000e-02 
