run,VVin,idd,power,avg_power
run_0,1.3,"[0.283, 0.111, 6.265e-02, …]","[0.509, 0.199, 0.113, …]",9.466e-04
run_1,1.4000000000000001,"[0.283, 0.111, 6.270e-02, …]","[0.509, 0.199, 0.113, …]",9.295e-04
run_2,1.5000000000000002,"[0.283, 0.111, 6.274e-02, …]","[0.509, 0.199, 0.113, …]",9.265e-04
run_3,1.6000000000000003,"[0.283, 0.111, 6.278e-02, …]","[0.509, 0.199, 0.113, …]",9.415e-04
run_4,1.7000000000000004,"[0.283, 0.111, 6.283e-02, …]","[0.509, 0.199, 0.113, …]",9.221e-04
run_5,1.8,"[0.282, 0.111, 6.287e-02, …]","[0.508, 0.199, 0.113, …]",8.997e-04
