VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.23529412,175,1.23529412,1,0.00705881999999991,0.003921066666653816
1.23705882,175,1.24235294,176,0.005294120000000069,-0.24705848888887916
1.23882353,175,1.24764706,177,0.00705881999999991,0.003921066666653816
1.24058824,175,1.25470588,178,0.008823530000000135,0.2549020444444636
1.24235294,176,1.26352941,179,0.005294119999999847,-0.2470584888889107
1.24411765,176,1.26882353,180,,
1.24588235,176,,,,
1.24764706,177,,,,
1.24941176,177,,,,
1.25117647,177,,,,
1.25294118,177,,,,
1.25470588,178,,,,
1.25647059,178,,,,
1.25823529,178,,,,
1.26,178,,,,
1.26176471,178,,,,
1.26352941,179,,,,
1.26529412,179,,,,
1.26705882,179,,,,
1.26882353,180,,,,
1.27058824,180,,,,
