VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.0352941175,5,0.0352941175,1,0.0070588234999999985,0.003921564444444137
0.0370588234,5,0.042352941,6,0.0070588234999999985,0.003921564444444137
0.0388235292,5,0.0494117645,7,0.0070588235000000055,0.003921564444445247
0.0405882351,5,0.056470588,8,0.0070588238000000025,0.003921607111111447
0.042352941,6,0.0635294118,9,0.007058823399999997,0.003921550222221848
0.0441176469,6,0.0705882352,10,,
0.0458823527,6,,,,
0.0476470586,6,,,,
0.0494117645,7,,,,
0.0511764704,7,,,,
0.0529411762,7,,,,
0.0547058821,7,,,,
0.056470588,8,,,,
0.0582352939,8,,,,
0.06,8,,,,
0.0617647059,8,,,,
0.0635294118,9,,,,
0.0652941176,9,,,,
0.0670588235,9,,,,
0.0688235294,9,,,,
0.0705882352,10,,,,
