VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.69411765,240,1.69411765,1,0.003529410000000066,-0.4980394666666573
1.69588235,240,1.69764706,241,0.00705881999999991,0.003921066666653816
1.69764706,241,1.70470588,242,0.0070588300000000714,0.003922488888899123
1.69941176,241,1.71176471,243,0.007058820000000132,0.003921066666685347
1.70117647,241,1.71882353,244,0.005294119999999847,-0.2470584888889107
1.70294118,241,1.72411765,245,,
1.70470588,242,,,,
1.70647059,242,,,,
1.70823529,242,,,,
1.71,242,,,,
1.71176471,243,,,,
1.71352941,243,,,,
1.71529412,243,,,,
1.71705882,243,,,,
1.71882353,244,,,,
1.72058824,244,,,,
1.72235294,244,,,,
1.72411765,245,,,,
1.72588235,245,,,,
1.72764706,245,,,,
1.72941176,245,,,,
