VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.44705882,205,1.44705882,1,0.007058829999999849,0.00392248888886737
1.44882353,205,1.45411765,206,0.007058820000000132,0.003921066666685347
1.45058824,205,1.46117647,207,0.005294119999999847,-0.2470584888889107
1.45235294,205,1.46647059,208,0.007058820000000132,0.003921066666685347
1.45411765,206,1.47352941,209,0.0070588300000000714,0.003922488888899123
1.45588235,206,1.48058824,210,,
1.45764706,206,,,,
1.45941176,206,,,,
1.46117647,207,,,,
1.46294118,207,,,,
1.46470588,207,,,,
1.46647059,208,,,,
1.46823529,208,,,,
1.47,208,,,,
1.47176471,208,,,,
1.47352941,209,,,,
1.47529412,209,,,,
1.47705882,209,,,,
1.47882353,209,,,,
1.48058824,210,,,,
1.48235294,210,,,,
