VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.76470588,250,1.76470588,1,0.005294120000000069,-0.24705848888887916
1.76647059,250,1.77,251,0.00705881999999991,0.003921066666653816
1.76823529,250,1.77705882,252,0.0070588300000000714,0.003922488888899123
1.77,251,1.78411765,253,0.00705881999999991,0.003921066666653816
1.77176471,251,1.79117647,254,0.007058820000000132,0.003921066666685347
1.77352941,251,1.79823529,255,0.0017647100000000027,-0.7490190222222218
1.77529412,251,,,,
1.77705882,252,,,,
1.77882353,252,,,,
1.78058824,252,,,,
1.78235294,252,,,,
1.78411765,253,,,,
1.78588235,253,,,,
1.78764706,253,,,,
1.78941176,253,,,,
1.79117647,254,,,,
1.79294118,254,,,,
1.79470588,254,,,,
1.79647059,254,,,,
1.79823529,255,,,,
1.8,255,,,,
