VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.16470588,165,1.16470588,1,0.007058829999999849,0.00392248888886737
1.16647059,165,1.17176471,166,0.007058820000000132,0.003921066666685347
1.16823529,165,1.17882353,167,0.005294119999999847,-0.2470584888889107
1.17,165,1.18411765,168,0.007058820000000132,0.003921066666685347
1.17176471,166,1.19117647,169,0.00705881999999991,0.003921066666653816
1.17352941,166,1.19823529,170,,
1.17529412,166,,,,
1.17705882,166,,,,
1.17882353,167,,,,
1.18058824,167,,,,
1.18235294,167,,,,
1.18411765,168,,,,
1.18588235,168,,,,
1.18764706,168,,,,
1.18941176,168,,,,
1.19117647,169,,,,
1.19294118,169,,,,
1.19470588,169,,,,
1.19647059,169,,,,
1.19823529,170,,,,
1.2,170,,,,
