VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.62352941,230,1.62352941,1,0.005294120000000069,-0.24705848888887916
1.62529412,230,1.62882353,231,0.00705881999999991,0.003921066666653816
1.62705882,230,1.63588235,232,0.0070588300000000714,0.003922488888899123
1.62882353,231,1.64294118,233,0.00705881999999991,0.003921066666653816
1.63058824,231,1.65,234,0.007058820000000132,0.003921066666685347
1.63235294,231,1.65705882,235,,
1.63411765,231,,,,
1.63588235,232,,,,
1.63764706,232,,,,
1.63941176,232,,,,
1.64117647,232,,,,
1.64294118,233,,,,
1.64470588,233,,,,
1.64647059,233,,,,
1.64823529,233,,,,
1.65,234,,,,
1.65176471,234,,,,
1.65352941,234,,,,
1.65529412,234,,,,
1.65705882,235,,,,
1.65882353,235,,,,
