VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
0.494117647,70,0.494117647,1,0.007058823999999964,0.003921635555550251
0.495882353,70,0.501176471,71,0.007058823000000047,0.00392149333334002
0.497647059,70,0.508235294,72,0.007058824000000019,0.003921635555558245
0.499411765,70,0.515294118,73,0.007058822999999936,0.003921493333324255
0.501176471,71,0.522352941,74,0.007058824000000019,0.003921635555558245
0.502941176,71,0.529411765,75,,
0.504705882,71,,,,
0.506470588,71,,,,
0.508235294,72,,,,
0.51,72,,,,
0.511764706,72,,,,
0.513529412,72,,,,
0.515294118,73,,,,
0.517058823,73,,,,
0.518823529,73,,,,
0.520588235,73,,,,
0.522352941,74,,,,
0.524117647,74,,,,
0.525882353,74,,,,
0.527647059,74,,,,
0.529411765,75,,,,
