VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.37647059,195,1.37647059,1,0.005294119999999847,-0.2470584888889107
1.37823529,195,1.38176471,196,0.007058820000000132,0.003921066666685347
1.38,195,1.38882353,197,0.008823529999999913,0.2549020444444321
1.38176471,196,1.39764706,198,0.007058820000000132,0.003921066666685347
1.38352941,196,1.40470588,199,0.005294119999999847,-0.2470584888889107
1.38529412,196,1.41,200,,
1.38705882,196,,,,
1.38882353,197,,,,
1.39058824,197,,,,
1.39235294,197,,,,
1.39411765,197,,,,
1.39588235,197,,,,
1.39764706,198,,,,
1.39941176,198,,,,
1.40117647,198,,,,
1.40294118,198,,,,
1.40470588,199,,,,
1.40647059,199,,,,
1.40823529,199,,,,
1.41,200,,,,
1.41176471,200,,,,
