VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.27058824,180,1.27058824,1,0.0052941100000001295,-0.2470599111110927
1.27235294,180,1.27588235,181,0.008823529999999913,0.2549020444444321
1.27411765,180,1.28470588,182,0.0070588300000000714,0.003922488888899123
1.27588235,181,1.29176471,183,0.00705881999999991,0.003921066666653816
1.27764706,181,1.29882353,184,0.005294120000000069,-0.24705848888887916
1.27941176,181,1.30411765,185,,
1.28117647,181,,,,
1.28294118,181,,,,
1.28470588,182,,,,
1.28647059,182,,,,
1.28823529,182,,,,
1.29,182,,,,
1.29176471,183,,,,
1.29352941,183,,,,
1.29529412,183,,,,
1.29705882,183,,,,
1.29882353,184,,,,
1.30058824,184,,,,
1.30235294,184,,,,
1.30411765,185,,,,
1.30588235,185,,,,
