VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.09411765,155,1.09411765,1,0.00705881999999991,0.003921066666653816
1.09588235,155,1.10117647,156,0.007058820000000132,0.003921066666685347
1.09764706,155,1.10823529,157,0.007058829999999849,0.00392248888886737
1.09941176,155,1.11529412,158,0.007058820000000132,0.003921066666685347
1.10117647,156,1.12235294,159,0.005294119999999847,-0.2470584888889107
1.10294118,156,1.12764706,160,,
1.10470588,156,,,,
1.10647059,156,,,,
1.10823529,157,,,,
1.11,157,,,,
1.11176471,157,,,,
1.11352941,157,,,,
1.11529412,158,,,,
1.11705882,158,,,,
1.11882353,158,,,,
1.12058824,158,,,,
1.12235294,159,,,,
1.12411765,159,,,,
1.12588235,159,,,,
1.12764706,160,,,,
1.12941176,160,,,,
