VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.12941176,160,1.12941176,1,0.005294120000000069,-0.24705848888887916
1.13117647,160,1.13470588,161,0.007058829999999849,0.00392248888886737
1.13294118,160,1.14176471,162,0.008823530000000135,0.2549020444444636
1.13470588,161,1.15058824,163,0.0052941099999999075,-0.24705991111112424
1.13647059,161,1.15588235,164,0.0070588300000000714,0.003922488888899123
1.13823529,161,1.16294118,165,,
1.14,161,,,,
1.14176471,162,,,,
1.14352941,162,,,,
1.14529412,162,,,,
1.14705882,162,,,,
1.14882353,162,,,,
1.15058824,163,,,,
1.15235294,163,,,,
1.15411765,163,,,,
1.15588235,164,,,,
1.15764706,164,,,,
1.15941176,164,,,,
1.16117647,164,,,,
1.16294118,165,,,,
1.16470588,165,,,,
