VIN_samples,Code_samples,Transition_voltages,Code_transitions,Bin_widths,DNL
1.41176471,200,1.41176471,1,0.0052941100000001295,-0.2470599111110927
1.41352941,200,1.41705882,201,0.007058829999999849,0.00392248888886737
1.41529412,200,1.42411765,202,0.008823530000000135,0.2549020444444636
1.41705882,201,1.43294118,203,0.00705881999999991,0.003921066666653816
1.41882353,201,1.44,204,0.005294120000000069,-0.24705848888887916
1.42058824,201,1.44529412,205,,
1.42235294,201,,,,
1.42411765,202,,,,
1.42588235,202,,,,
1.42764706,202,,,,
1.42941176,202,,,,
1.43117647,202,,,,
1.43294118,203,,,,
1.43470588,203,,,,
1.43647059,203,,,,
1.43823529,203,,,,
1.44,204,,,,
1.44176471,204,,,,
1.44352941,204,,,,
1.44529412,205,,,,
1.44705882,205,,,,
